dataset,family,reranker,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,note.n_candidates_requested,note.n_candidates_capped_by,note.n_candidates_kept_fraction,repeat,n_candidates_requested,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity
luxury_beauty,als,quota_mmr,200,200,10,5.46875,5.538714399997843,0.0328125,0.3231538999971235,0.0288461538461538,0.1619435000029625,0.0100806451612903,0.3017777000059141,0.65625,0.6623627000008128,5.5015625,0.0034758839950372,0.219550954080778,0.9617123551934742,0.265,0.2784999999999999,0.5787545787545788,0.6768293040293041,0.45,2,0.3,1.0,,,,2,200,ok,,,1365,3589,0.0048703966229739,True,0.4,0.0066760802553222
digital_music,popularity,none,200,200,10,0.0003140703517587,0.3077284000028157,0.0,0.0,0.0148809523809523,0.3204870999979903,0.0546875,0.3279834999993909,0.0,0.0,0.0003140703517587,0.0003478422619047,0.0017810359355401,1.0,0.005,1.5,0.001242456514022,0.9990982428115016,0.08,2,0.3,1.0,,,,2,200,ok,,,11268,16252,0.0006986333284143,True,0.4,
digital_music,popularity,quota_mmr,200,200,10,0.000317581300813,0.3053551999983028,0.140625,0.4241743000020506,0.0148809523809523,0.3215943999966839,0.0546875,0.3231940999976359,1.140625,1.1462422999975388,0.140942581300813,0.0060509672619047,0.0017810359355401,0.9972831310942232,0.005,1.5,0.0013312034078807,0.9990936279730208,0.08,2,0.3,1.0,,,,2,200,ok,,,11268,16252,0.0006986333284143,True,0.4,0.0276781391037687
digital_music,itemknn,none,200,200,10,0.328125,0.3288297000035527,0.0,0.0,0.02734375,0.3169309000004432,0.0520833333333333,0.3197452999957022,0.0,0.0,0.328125,0.0003971354166666,0.048953159146001,1.0,0.075,1.163,0.1013489527866524,0.9364866879659212,0.265,2,0.3,1.0,,,,2,200,ok,,,11268,16252,0.0006986333284143,True,0.4,
digital_music,itemknn,quota_mmr,200,200,10,0.34375,0.3460548000002745,0.1458333333333333,0.4276913000066997,0.0260416666666666,0.3135087999980896,0.0598958333333333,0.3556626999998116,0.6875,0.6859665000010864,0.4895833333333333,0.0038671875,0.0484066171755703,0.8563367177219848,0.075,0.2695,0.1344515441959531,0.8941516684416045,0.265,2,0.3,1.0,,,,2,200,ok,,,11268,16252,0.0006986333284143,True,0.4,0.0059833319715023
digital_music,als,none,200,200,10,30.3125,30.19577500000014,0.0,0.0,0.0535714285714285,0.1537867000006372,0.0520833333333333,0.3147712999998475,0.0,0.0,30.3125,0.0005282738095238,0.0279347252913814,1.0,0.065,1.4665,0.0757011004614838,0.95629783457579,0.28,2,0.3,1.0,,,,2,200,ok,,,11268,16252,0.0006986333284143,True,0.4,
digital_music,als,quota_mmr,200,200,10,30.390625,30.228024300005927,0.1354166666666666,0.4162212000010186,0.065625,0.1090431000047829,0.0546875,0.3299412000051234,0.546875,0.5442009000034886,30.526041666666668,0.0033359375,0.0286804770165232,0.8417137284718257,0.065,0.4629999999999999,0.12637557685481,0.904028842740504,0.28,2,0.3,1.0,,,,2,200,ok,,,11268,16252,0.0006986333284143,True,0.4,0.0050828745949755
gift_cards,popularity,none,200,120,10,8.362322718758363e-05,0.3061665000059292,0.0,0.0,0.0104166666666666,0.314216500002658,0.0021701388888888,0.3115322000012384,0.0,0.0,8.362322718758363e-05,6.293402777777778e-05,0.072913936053882,1.0,0.145,1.5,0.1360544217687075,0.9193605442176872,0.88,3,0.3,1.0,200.0,user history in a small catalogue,0.6,3,200,ok,,,147,456,0.037265783506385,True,0.4,
gift_cards,popularity,quota_mmr,200,120,10,8.079110651499483e-05,0.3176758000045083,0.00048751950078,0.3123309999937191,0.0100806451612903,0.3194175000026007,0.0022810218978102,0.3072085000021616,0.3046875,0.62268849999964,0.000568310607295,0.0015852458352955,0.0556320988558113,0.6507062696034807,0.095,0.2999999999999999,0.3401360544217687,0.8919931972789116,0.88,3,0.3,1.0,200.0,user history in a small catalogue,0.6,3,200,ok,,,147,456,0.037265783506385,True,0.4,0.0099659008085779
gift_cards,itemknn,none,200,120,10,0.0018712574850299,0.3086121999949682,0.0,0.0,0.0104166666666666,0.3179417999999714,0.0023674242424242,0.3075499999977182,0.0,0.0,0.0018712574850299,6.392045454545454e-05,0.173263397498214,1.0,0.335,1.3700000000000003,0.4693877551020408,0.8136666666666666,0.965,3,0.3,1.0,200.0,user history in a small catalogue,0.6,3,200,ok,,,147,456,0.037265783506385,True,0.4,
gift_cards,itemknn,quota_mmr,200,120,10,0.0018939393939393,0.3062093000044115,0.0004837461300309,0.3121489000041038,0.0104166666666666,0.3154987000016263,0.0023496240601503,0.3102319000026909,0.328125,0.3403293000010308,0.0023776855239703,0.001704456453634,0.1458936965801109,0.779965394092215,0.26,0.284,0.9251700680272108,0.5463401360544218,0.965,3,0.3,1.0,200.0,user history in a small catalogue,0.6,3,200,ok,,,147,456,0.037265783506385,True,0.4,0.0165743964939635
gift_cards,als,none,200,120,10,0.703125,0.6453651000047103,0.0,0.0,0.0107758620689655,0.3187491999997291,0.0023148148148148,0.3196748000045772,0.0,0.0,0.703125,6.545338441890166e-05,0.0551087985406792,1.0,0.14,0.4875,0.9863945578231292,0.2494421768707483,0.85,3,0.3,1.0,200.0,user history in a small catalogue,0.6,3,200,ok,,,147,456,0.037265783506385,True,0.4,
