user_row,ndcg,ndcg_vs_retrieval,recall,exposure_parity,dataset,family,reranker,repeat,n_candidates,intra_list_similarity
124,0.0,0.6492505761056797,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0082425382549615
125,0.0,0.6479838723264458,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0082425382549615
132,0.0,0.6623608386320758,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0106685179115844
133,0.0,0.6496194475951222,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0116482938361377
135,0.0,0.6475734030710744,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0096305045340863
139,0.2890648263178879,0.6444873619456517,1.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
141,0.0,0.6518354776965423,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0077778629549644
142,0.0,0.6420965508596264,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0070881337878976
143,0.0,0.645067276131835,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
148,0.0,0.6405832677320422,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0061913129479607
152,0.0,0.6424763509195627,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0082775145293367
153,0.0,0.6444873619456517,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
156,0.0,0.6444873619456517,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
158,0.0,0.6704345233055146,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0107546715517796
159,0.0,0.661445957573317,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0084559098727081
160,1.0,0.645067276131835,1.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
161,0.0,0.6611729150048358,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
163,0.0,0.6768337103898577,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
164,0.0,0.648714553076983,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
166,0.0,0.648714553076983,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0111543004257505
170,0.0,0.6523627846320891,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0116482938361377
171,0.0,0.6459670830488127,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0116482938361377
172,0.0,0.648714553076983,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
173,0.0,0.6467029863794886,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0105775628642825
174,0.0,0.6430147290275772,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0087262180564268
176,0.0,0.6623608386320758,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0106685179115844
177,0.0,0.6532666869903443,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0107546715517796
178,0.0,0.6564996061176789,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0082425382549615
186,0.0,0.6556468580385416,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0106685179115844
187,0.0,0.6387724381216997,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0091564007897417
188,1.0,0.6424535002322713,1.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0077778629549644
191,0.0,0.6623608386320758,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0106685179115844
193,0.0,0.6511564069597804,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0086324791422957
196,0.0,0.6444873619456517,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0111212554193839
198,0.0,0.6444873619456517,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
202,0.3333333333333333,0.6444873619456517,1.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
203,0.0,0.665833393819767,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
205,0.0,0.6444873619456517,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
208,0.0,0.6829297305668801,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
210,0.0,0.6387724381216997,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0091564007897417
214,0.0,0.6435062592134209,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0112634355978941
215,0.0,0.6444873619456517,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
216,0.0,0.6473195971895832,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.010195675414368
217,0.0,0.6535646272511494,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0081905274233046
218,0.0,0.6571662606875209,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0099999988610473
219,0.0,0.6453863599380174,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0116482938361377
222,0.0,0.6444873619456517,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0109202088342246
223,0.0,0.6411849982745224,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0082775145293367
224,0.0,0.6514540687526046,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
226,0.0,0.6520465938465967,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
233,0.5,0.6500788346846867,1.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0069733053540083
234,0.0,0.6387724381216997,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0091564007897417
237,0.0,0.6560960751798743,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0082425382549615
238,0.0,0.6476909577282774,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110553088245287
241,0.0,0.6309326668402329,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0068940099241706
242,0.0,0.6387724381216997,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0091564007897417
244,0.0,0.6488010861952587,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0084951766534573
245,0.0,0.6387724381216997,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0091564007897417
249,0.0,0.6514540687526046,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
250,0.0,0.6631407045778505,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0107223094033351
251,0.0,0.6493251059573071,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0088404012416965
254,0.0,0.6605636951178459,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
258,0.0,0.6611729150048358,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
260,0.3562071871080222,0.6478678501727358,1.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0105775628642825
262,0.0,0.6605636951178459,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
263,0.0,0.6611521488857869,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0107546715517796
266,0.5,0.6577998558396699,1.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0082425382549615
274,0.0,0.6444873619456517,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
280,0.0,0.6467029863794886,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0105775628642825
281,0.0,0.6444873619456517,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
285,0.0,0.6499983489336486,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
287,0.0,0.645067276131835,0.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0110844332239372
293,1.0,0.6435062592134209,1.0,0.3,gift_cards,popularity,quota_mmr,0,200,0.0112634355978941
