stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
train,als,4.775135700001556,5.75,5.125,0.625,1.2041542609978868,532291584,1,5.75,ml100k,4,,ml100k,als,quota_mmr,4
rerank_setup,als,0.3621033000017633,0.375,0.296875,0.078125,1.0356160797158545,532291584,4,0.09375,ml100k,4,,ml100k,als,quota_mmr,4
retrieve_score,als,0.2033903000046848,0.3125,0.171875,0.140625,1.5364547866481435,532291584,16,0.01953125,ml100k,4,,ml100k,als,quota_mmr,4
retrieve_select,als,0.3153437000000849,0.3125,0.203125,0.109375,0.9909822203516856,532291584,33,0.0094696969696969,ml100k,4,,ml100k,als,quota_mmr,4
rerank,als,0.6065407000060077,0.609375,0.59375,0.015625,1.004672893334222,532291584,1,0.609375,ml100k,4,,ml100k,als,quota_mmr,4
train,multvae,0.93233070000133,3.75,3.5625,0.1875,4.022177967533033,532291584,1,3.75,ml100k,4,,ml100k,multvae,none,4
retrieve_score,multvae,0.0867081000033067,0.3125,0.265625,0.046875,3.604046219304567,532291584,5,0.0625,ml100k,4,,ml100k,multvae,none,4
retrieve_select,multvae,0.0674347000021953,0.3125,0.265625,0.046875,4.634112704435946,532291584,7,0.0446428571428571,ml100k,4,,ml100k,multvae,none,4
train,multvae,0.8918627000020933,3.5625,3.34375,0.21875,3.994448921332441,532291584,1,3.5625,ml100k,4,,ml100k,multvae,quota_mmr,4
rerank_setup,multvae,0.0967147999981534,0.375,0.3125,0.0625,3.877379677227888,532291584,1,0.375,ml100k,4,,ml100k,multvae,quota_mmr,4
retrieve_score,multvae,0.0769374000010429,0.3125,0.28125,0.03125,4.061743703267379,532291584,4,0.078125,ml100k,4,,ml100k,multvae,quota_mmr,4
retrieve_select,multvae,0.0671824999953969,0.3125,0.25,0.0625,4.65150894982192,532291584,6,0.0520833333333333,ml100k,4,,ml100k,multvae,quota_mmr,4
rerank,multvae,0.5745093000004999,0.890625,0.84375,0.046875,1.5502360014001948,532291584,1,0.890625,ml100k,4,,ml100k,multvae,quota_mmr,4
train,gru4rec,104.0952041000055,415.921875,360.59375,55.328125,3.995591137901213,532291584,1,415.921875,ml100k,4,,ml100k,gru4rec,none,4
retrieve_score,gru4rec,0.0851978999999119,0.375,0.34375,0.03125,4.401516938802339,532291584,2,0.1875,ml100k,4,,ml100k,gru4rec,none,4
retrieve_select,gru4rec,0.0872012999971048,0.3125,0.25,0.0625,3.583662170293051,532291584,7,0.0446428571428571,ml100k,4,,ml100k,gru4rec,none,4
train,gru4rec,108.61577240000042,432.984375,374.859375,58.125,3.986385820702393,532291584,1,432.984375,ml100k,4,,ml100k,gru4rec,quota_mmr,4
rerank_setup,gru4rec,0.1098092999964137,0.4375,0.3125,0.125,3.984179846463717,532291584,1,0.4375,ml100k,4,,ml100k,gru4rec,quota_mmr,4
retrieve_score,gru4rec,0.073404800001299,0.3125,0.28125,0.03125,4.257214786968561,532291584,2,0.15625,ml100k,4,,ml100k,gru4rec,quota_mmr,4
retrieve_select,gru4rec,0.0708916999938082,0.3125,0.25,0.0625,4.408132405165822,532291584,6,0.0520833333333333,ml100k,4,,ml100k,gru4rec,quota_mmr,4
rerank,gru4rec,0.6397940000024391,0.96875,0.9375,0.03125,1.514159245001214,532291584,1,0.96875,ml100k,4,,ml100k,gru4rec,quota_mmr,4
train,popularity,0.2976348000011057,0.3125,0.3125,0.0,1.0499444285373856,532291584,2365,0.0001321353065539,luxury_beauty,4,,luxury_beauty,popularity,none,4
retrieve_score,popularity,0.3153240000028745,0.3125,0.28125,0.03125,0.9910441323754337,532291584,28,0.0111607142857142,luxury_beauty,4,,luxury_beauty,popularity,none,4
retrieve_select,popularity,0.3143223000006401,0.3125,0.234375,0.078125,0.9942024476130508,532291584,35,0.0089285714285714,luxury_beauty,4,,luxury_beauty,popularity,none,4
train,popularity,0.3023476000016671,0.3125,0.296875,0.015625,1.0335785698258455,532291584,2429,0.0001286537669822,luxury_beauty,4,,luxury_beauty,popularity,quota_mmr,4
rerank_setup,popularity,0.319729400005599,0.3125,0.203125,0.109375,0.9773890045598796,532291584,10,0.03125,luxury_beauty,4,,luxury_beauty,popularity,quota_mmr,4
retrieve_score,popularity,0.3136585999964154,0.3125,0.28125,0.03125,0.9963061749417084,532291584,28,0.0111607142857142,luxury_beauty,4,,luxury_beauty,popularity,quota_mmr,4
