n_requests,cheapest,cost,unit,cost.popularity,cost.popularity+greedy_topk,cost.popularity+mmr,cost.popularity+quota_mmr,cost.popularity+qubo_feasible,cost.popularity+qubo_tabu,cost.itemknn,cost.itemknn+greedy_topk,cost.itemknn+mmr,cost.itemknn+quota_mmr,cost.itemknn+qubo_feasible,cost.itemknn+qubo_tabu,cost.als,cost.als+greedy_topk,cost.als+mmr,cost.als+quota_mmr,cost.als+qubo_feasible,cost.als+qubo_tabu
1,popularity,0.00026584890505193705,cpu_seconds,0.00026584890505193705,0.0902519218719876,0.09200926496694639,0.0913648692879803,0.43481562168886667,0.3371499130536024,0.2111343864468864,0.3089752111782212,0.2990317234848484,0.3140652821419219,0.6352066532258065,0.5376984797297297,5.906363252457003,6.245163098244194,6.013752604166666,5.872609053203662,6.12969246031746,7.141875360023041
10,popularity,0.0011616822383852703,cpu_seconds,0.0011616822383852703,0.0925021387603623,0.10987879598282829,0.1035969335485436,3.502794469037665,2.5613842880536017,0.212906364468864,0.312408361782212,0.318442234848484,0.328152821419219,3.609879032258065,2.775422297297297,5.907382524570024,6.248505982441937,6.032057291666666,5.886246782036613,9.125049603174602,9.367972350230414
100,popularity,0.010120015571718604,cpu_seconds,0.010120015571718604,0.1150043076441093,0.2885741061416473,0.22591757615417657,34.18258294252565,24.803728038053595,0.23062614468864,0.34673986782212,0.51254734848484,0.46902821419219,33.35660282258065,25.15266047297297,5.91757524570024,6.281934824419367,6.21510416666666,6.02262407036613,39.07862103174603,31.628942252304142
1000,popularity,0.09970334890505195,cpu_seconds,0.09970334890505195,0.3400259964815793,2.0755272077298375,1.4491240022105065,340.98046767740544,247.22716553805353,0.4078239468864,0.6900549282212001,2.4535984848484,1.8777821419219,330.8238407258065,248.9250422297297,6.0195024570024,6.616223244193667,8.0455729166666,7.386396953661301,338.6143353174603,254.2386412730414
10000,popularity,0.9955366822383853,cpu_seconds,0.9955366822383853,2.5902428848562793,19.94505822361174,13.681188262773805,3408.9593150262035,2471.4615405380528,2.179801968864,4.123205532211999,21.864109848484,15.965321419219,3305.496219758065,2486.648859797297,7.038774570024,9.959107441936666,26.350260416666,21.024125786613,3333.971478174603,2480.335631480414
100000,popularity,9.953870015571718,cpu_seconds,9.953870015571718,25.09241176860328,198.64036838243075,136.0018308684068,34088.747788514185,24713.805290538046,19.89958218864,38.45471157212,215.96922348483997,156.84071419219,33052.22001008065,24863.88703547297,17.23149570024,43.38794941936666,209.39713541666,157.40141411613,33287.54290674603,24741.30553355414
1000000,popularity,99.53720334890505,cpu_seconds,99.53720334890505,250.11410060607326,1985.5934699706208,1359.2082569247368,340886.63252339396,247137.24279053797,197.0973843864,381.7697719712,2157.0203598484,1565.5946419219001,330519.4579133065,248636.2687922297,119.15870700239999,377.6763691936667,2039.8658854166001,1521.1742974113001,332823.2571924603,247351.0045542914
