family,reranker,repeats,ndcg,recall,exposure_parity,cpu_once,cpu_per_request,spread_once,spread_per_request,cpu_train,cpu_rerank_setup,cpu_retrieve_score,cpu_retrieve_select,cpu_rerank
popularity,none,3,0.0527225807997784,0.105,1.1855000000000002,0.0001553953257086,0.0001082735961768,0.048440310492450164,0.04665205112936233,0.0001553953257086,0.0,0.011574074074074,0.0100806451612903,0.0
als,none,3,0.0525673064972207,0.115,0.8280000000000001,5.875,0.0001356637022397,0.007978723404255319,0.23994688922601223,5.875,0.0,0.0176630434782608,0.0100806451612903,0.0
itemknn,none,3,0.044833651844888,0.1,1.1535000000000002,0.1953125,0.0001840672348484,0.04,0.026812571310503998,0.1953125,0.0,0.02734375,0.009765625,0.0
popularity,quota_mmr,3,0.0540958789247394,0.11,0.2569999999999999,0.0860969387755102,0.0026848234953703,2.8030798639588497e-05,0.028269723002305642,0.0001594387755102,0.0859375,0.011574074074074,0.0100806451612903,0.515625
itemknn,quota_mmr,3,0.0518486520547339,0.11,0.2465,0.28515625,0.0029134114583333,0.0410958904109589,0.07672144039056239,0.1953125,0.08984375,0.02734375,0.009765625,0.546875
als,quota_mmr,3,0.0470996768572103,0.095,0.26,5.9140625,0.0033561197916666,0.06340819022457067,0.05788930258753419,5.828125,0.0859375,0.0208333333333333,0.009765625,0.640625
