stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
rerank_setup,popularity,0.352971799999068,0.34375,0.296875,0.046875,0.973873833549614,1186541568,4,0.0859375,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_score,popularity,0.3092938000008871,0.3125,0.3125,0.0,1.010366195504416,1186541568,26,0.0120192307692307,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_select,popularity,0.3079153999988193,0.3125,0.265625,0.046875,1.0148891546223353,1186541568,23,0.0135869565217391,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank,popularity,1.337769699999626,1.328125,1.140625,0.1875,0.992790463112127,1186541568,1,1.328125,ml100k,1,,ml100k,popularity,quota_mmr,1
train,popularity,0.3002704999998968,0.3125,0.3125,0.0,1.040728276670893,1186541568,1920,0.0001627604166666,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank_setup,popularity,0.3597006999989389,0.34375,0.265625,0.078125,0.955655632588466,1186541568,4,0.0859375,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_score,popularity,0.3125455999997939,0.3125,0.3125,0.0,0.9998541012901992,1186541568,26,0.0120192307692307,ml100k,1,,ml100k,popularity,quota_mmr,1
retrieve_select,popularity,0.3186507999998866,0.3125,0.25,0.0625,0.9806973652666529,1186541568,17,0.0183823529411764,ml100k,1,,ml100k,popularity,quota_mmr,1
rerank,popularity,3.017569800000274,3.015625,2.59375,0.421875,0.9993555078658748,1186541568,1,3.015625,ml100k,1,,ml100k,popularity,quota_mmr,1
train,itemknn,0.3856674999988172,0.375,0.328125,0.046875,0.9723401634857748,1186541568,2,0.1875,ml100k,1,,ml100k,itemknn,none,1
retrieve_score,itemknn,0.322565399999803,0.328125,0.328125,0.0,1.0172355745538746,1186541568,11,0.0298295454545454,ml100k,1,,ml100k,itemknn,none,1
retrieve_select,itemknn,0.3039542000005895,0.3125,0.25,0.0625,1.0281154200185223,1186541568,45,0.0069444444444444,ml100k,1,,ml100k,itemknn,none,1
train,itemknn,0.3874012999986007,0.390625,0.34375,0.046875,1.0083213453372792,1186541568,2,0.1953125,ml100k,1,,ml100k,itemknn,none,1
retrieve_score,itemknn,0.3231729999988602,0.328125,0.328125,0.0,1.0153230622643517,1186541568,12,0.02734375,ml100k,1,,ml100k,itemknn,none,1
retrieve_select,itemknn,0.3111929999995482,0.3125,0.265625,0.046875,1.004199965938995,1186541568,41,0.0076219512195121,ml100k,1,,ml100k,itemknn,none,1
train,itemknn,0.413217799999984,0.40625,0.375,0.03125,0.9831377060717514,1186541568,2,0.203125,ml100k,1,,ml100k,itemknn,none,1
retrieve_score,itemknn,0.3211762999999337,0.328125,0.328125,0.0,1.0216351580115586,1186541568,12,0.02734375,ml100k,1,,ml100k,itemknn,none,1
retrieve_select,itemknn,0.3169104000007792,0.3125,0.21875,0.09375,0.9860831326432696,1186541568,33,0.0094696969696969,ml100k,1,,ml100k,itemknn,none,1
train,itemknn,0.3833363000012468,0.375,0.359375,0.015625,0.9782532987321584,1186541568,2,0.1875,ml100k,1,,ml100k,itemknn,none,1
retrieve_score,itemknn,0.3231756000004679,0.328125,0.328125,0.0,1.0153148938209595,1186541568,12,0.02734375,ml100k,1,,ml100k,itemknn,none,1
retrieve_select,itemknn,0.3152591999987635,0.3125,0.265625,0.046875,0.991247836704609,1186541568,22,0.0142045454545454,ml100k,1,,ml100k,itemknn,none,1
train,itemknn,0.3862045000005309,0.390625,0.390625,0.0,1.0114460085251802,1186541568,2,0.1953125,ml100k,1,,ml100k,itemknn,none,1
retrieve_score,itemknn,0.3218753000001015,0.3125,0.3125,0.0,0.9708728815162312,1186541568,12,0.0260416666666666,ml100k,1,,ml100k,itemknn,none,1
retrieve_select,itemknn,0.3013138999995135,0.3125,0.296875,0.015625,1.037124407471758,1186541568,17,0.0183823529411764,ml100k,1,,ml100k,itemknn,none,1
train,itemknn,0.3816481000012572,0.375,0.359375,0.015625,0.98258054998509,1186541568,2,0.1875,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank_setup,itemknn,0.3726124000004347,0.375,0.296875,0.078125,1.006407730927802,1186541568,4,0.09375,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_score,itemknn,0.3184881999986828,0.328125,0.328125,0.0,1.0302579499063294,1186541568,12,0.02734375,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_select,itemknn,0.3134551999992254,0.3125,0.25,0.0625,0.9969526745792452,1186541568,46,0.0067934782608695,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank,itemknn,0.3172314999992522,0.3125,0.3125,0.0,0.9850850246609704,1186541568,3,0.1041666666666666,ml100k,1,,ml100k,itemknn,quota_mmr,1
train,itemknn,0.380802899999253,0.375,0.3125,0.0625,0.9847614080689396,1186541568,2,0.1875,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank_setup,itemknn,0.35049059999983,0.359375,0.3125,0.046875,1.0253484686898144,1186541568,4,0.08984375,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_score,itemknn,0.3213408999999956,0.3125,0.3125,0.0,0.9724874735833636,1186541568,12,0.0260416666666666,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_select,itemknn,0.3042359000010037,0.3125,0.296875,0.015625,1.0271634609819846,1186541568,40,0.0078125,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank,itemknn,0.4704867999989801,0.46875,0.46875,0.0,0.9963085043002612,1186541568,2,0.234375,ml100k,1,,ml100k,itemknn,quota_mmr,1
train,itemknn,0.3834922999994887,0.390625,0.34375,0.046875,1.0185993304181615,1186541568,2,0.1953125,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank_setup,itemknn,0.3552063000006455,0.359375,0.296875,0.0625,1.0117359967977675,1186541568,4,0.08984375,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_score,itemknn,0.3224365999994916,0.3125,0.3125,0.0,0.9691827788796084,1186541568,12,0.0260416666666666,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_select,itemknn,0.3044687000001431,0.3125,0.25,0.0625,1.0263780808991303,1186541568,32,0.009765625,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank,itemknn,0.5300698000010016,0.53125,0.53125,0.0,1.0022264992251892,1186541568,1,0.53125,ml100k,1,,ml100k,itemknn,quota_mmr,1
train,itemknn,0.3826031999997212,0.390625,0.359375,0.03125,1.020966369335867,1186541568,2,0.1953125,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank_setup,itemknn,0.3548897000000579,0.34375,0.25,0.09375,0.9686108106263548,1186541568,4,0.0859375,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_score,itemknn,0.3192022000002907,0.328125,0.3125,0.015625,1.027953441422713,1186541568,12,0.02734375,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_select,itemknn,0.3092476000001625,0.3125,0.25,0.0625,1.0105171390168777,1186541568,22,0.0142045454545454,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank,itemknn,1.387134900000092,1.375,1.203125,0.171875,0.9912518241736322,1186541568,1,1.375,ml100k,1,,ml100k,itemknn,quota_mmr,1
train,itemknn,0.3829631000007794,0.375,0.328125,0.046875,0.9792066128544415,1186541568,2,0.1875,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank_setup,itemknn,0.3572315000001254,0.359375,0.296875,0.0625,1.0060003107225255,1186541568,4,0.08984375,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_score,itemknn,0.323862299999746,0.328125,0.3125,0.015625,1.0131620753643056,1186541568,12,0.02734375,ml100k,1,,ml100k,itemknn,quota_mmr,1
retrieve_select,itemknn,0.315249400000539,0.3125,0.28125,0.03125,0.9912786511234144,1186541568,18,0.0173611111111111,ml100k,1,,ml100k,itemknn,quota_mmr,1
rerank,itemknn,3.1883734000002733,3.1875,2.75,0.4375,0.9997260672165084,1186541568,1,3.1875,ml100k,1,,ml100k,itemknn,quota_mmr,1
train,als,4.640996000000087,5.390625,4.875,0.515625,1.1615233023255995,1186541568,1,5.390625,ml100k,1,,ml100k,als,none,1
retrieve_score,als,0.1924708000005921,0.3125,0.203125,0.109375,1.6236229079893605,1186541568,15,0.0208333333333333,ml100k,1,,ml100k,als,none,1
retrieve_select,als,0.3106821999990643,0.3125,0.265625,0.046875,1.0058509950069272,1186541568,44,0.0071022727272727,ml100k,1,,ml100k,als,none,1
train,als,4.626479499998823,5.546875,5.125,0.421875,1.1989407928861269,1186541568,1,5.546875,ml100k,1,,ml100k,als,none,1
retrieve_score,als,0.2079147000004013,0.3125,0.1875,0.125,1.503020228965998,1186541568,16,0.01953125,ml100k,1,,ml100k,als,none,1
retrieve_select,als,0.303173099999185,0.3125,0.234375,0.078125,1.0307642729544275,1186541568,36,0.0086805555555555,ml100k,1,,ml100k,als,none,1
train,als,4.621737000001303,5.796875,5.140625,0.65625,1.2542632780702072,1186541568,1,5.796875,ml100k,1,,ml100k,als,none,1
retrieve_score,als,0.3076101999995444,0.3125,0.28125,0.03125,1.0158960918736206,1186541568,24,0.0130208333333333,ml100k,1,,ml100k,als,none,1
retrieve_select,als,0.3099896999992779,0.3125,0.21875,0.09375,1.008098011000778,1186541568,32,0.009765625,ml100k,1,,ml100k,als,none,1
