n_requests,cheapest,cost,unit,cost.popularity,cost.popularity+quota_mmr,cost.itemknn,cost.itemknn+quota_mmr,cost.als,cost.als+quota_mmr
1,popularity,0.00014750777608630282,cpu_seconds,0.00014750777608630282,0.0021941835307151,0.0019351779395753545,0.0040821419776043,0.6563177310523446,0.6743941280561643
10,popularity,0.0007139140260863028,cpu_seconds,0.0007139140260863028,0.0168237726915542,0.0025104620304844455,0.019422250060310297,0.656927310523446,0.6925590690231803
100,popularity,0.006377976526086303,cpu_seconds,0.006377976526086303,0.1631196642999452,0.008263302939575353,0.17282333088737029,0.6630231052344602,0.8742084786933413
1000,popularity,0.06301860152608631,cpu_seconds,0.06301860152608631,1.6260785803838553,0.06579171203048444,1.7068341391579702,0.723981052344602,2.690702575394951
10000,popularity,0.6294248515260863,cpu_seconds,0.6294248515260863,16.255667741222958,0.6410758029395753,17.046942221863972,1.3335605234460197,20.855643542411052
100000,popularity,6.293487351526086,cpu_seconds,6.293487351526086,162.55155934961394,6.393916712030483,170.44802304892397,7.429355234460196,202.50505321257205
1000000,popularity,62.93411235152609,cpu_seconds,62.93411235152609,1625.510475433524,63.92232580293957,1704.4588313195238,68.38730234460196,2018.999149914182
