family,reranker,cpu_rerank,cpu_serving_total,rerank_share_of_serving,cpu_rerank_setup,serving_multiplier
popularity,quota_mmr,0.3125,0.3251019813519812,0.9612368362088286,0.00048751950078,25.797687861271964
itemknn,quota_mmr,0.328125,0.3408912907268169,0.9625502584721428,0.0004890453834115,26.70245398773035
als,quota_mmr,0.390625,0.4036653548225886,0.9676951349260086,0.0005008012820512,30.95508982035956
