family,reranker,repeats,ndcg,recall,exposure_parity,cpu_once,cpu_per_request,spread_once,spread_per_request,cpu_train,cpu_rerank_setup,cpu_retrieve_score,cpu_retrieve_select,cpu_rerank
popularity,none,5,0.008022648515518,0.015,1.5,0.0001314682372738,9.92063492063492e-05,0.041198951136917905,0.04666927899629792,0.0001314682372738,0.0,0.0111607142857142,0.0089285714285714,0.0
itemknn,none,5,0.2002060323273433,0.255,1.0465,0.071875,0.0001209077380952,0.0,0.029034713412932196,0.071875,0.0,0.0130208333333333,0.0107758620689655,0.0
als,none,5,0.1824299487055073,0.235,0.8,5.578125,0.0001407398897058,0.0392156862745098,0.27020408163310367,5.578125,0.0,0.0183823529411764,0.009765625,0.0
itemknn,quota_mmr,5,0.2028662269519375,0.26,0.2975,0.1065972222222222,0.003166893115942,0.07328990228013031,0.024669288523418195,0.071875,0.0347222222222222,0.0130208333333333,0.0107758620689655,0.609375
als,quota_mmr,5,0.1765850073074333,0.23,0.2759999999999999,5.515625,0.0034248621323529,0.017343405728674804,0.05658916729029068,5.484375,0.0328125,0.01953125,0.009765625,0.65625
popularity,quota_mmr,5,0.0080824743622485,0.015,1.5,0.0313792390405293,0.0042458438552188,0.05006289819744779,0.055687822492854,0.0001292390405293,0.03125,0.011574074074074,0.0091911764705882,0.828125
