n_requests,cheapest,cost,unit,cost.popularity,cost.popularity+quota_mmr,cost.itemknn,cost.itemknn+quota_mmr,cost.als,cost.als+quota_mmr
1,popularity,0.0006492077464788,cpu_seconds,0.0006492077464788,0.1417938343461079,0.3285221354166666,0.4881209935897435,30.313028273809525,30.529348958333333
10,popularity,0.0036626006036214,cpu_seconds,0.0036626006036214,0.19625253970325018,0.332096354166666,0.521834935897435,30.31778273809524,30.559114583333333
100,popularity,0.0337965291750474,cpu_seconds,0.0337965291750474,0.7408395932746732,0.36783854166666,0.85897435897435,30.36532738095238,30.85677083333333
1000,popularity,0.33513581488930744,cpu_seconds,0.33513581488930744,6.186710128988904,0.7252604166666,4.230368589743501,30.8407738095238,33.833333333333265
10000,popularity,3.3485286720319074,cpu_seconds,3.3485286720319074,60.645415486131206,4.299479166666,37.944310897435,35.595238095238,63.59895833333266
100000,popularity,33.48245724345791,cpu_seconds,33.48245724345791,605.2324690575542,40.04166666666,375.08373397435,83.13988095238,361.25520833332666
1000000,popularity,334.8217429577179,cpu_seconds,334.8217429577179,6051.103004771785,397.4635416666,3746.4779647435003,558.5863095238,3337.8177083332666
