family,reranker,cpu_rerank,cpu_serving_total,rerank_share_of_serving,cpu_rerank_setup,serving_multiplier
popularity,quota_mmr,1.140625,1.2101934523809523,0.9425146019059331,0.1354166666666666,17.395721925133703
itemknn,quota_mmr,0.671875,0.7491987179487178,0.8888888888888891,0.140625,9.00000000000001
als,quota_mmr,0.53125,0.6614583333333333,0.8192771084337349,0.1354166666666666,5.533333333333333
