user_row,ndcg,ndcg_vs_retrieval,recall,exposure_parity,dataset,family,reranker,repeat,n_candidates,intra_list_similarity
626,0.0,0.9037040089550284,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4572197523620025
636,0.0,0.9111070979243664,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.3923534040309986
637,0.0,0.8747230550724737,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.2443997061577341
657,0.0,0.9299111017174232,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4919487444978851
659,0.0,0.9154567229278496,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4260726606736135
666,0.0,0.8570625268090958,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.2995252357500901
667,0.0,0.9464284549274524,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4534367371081074
669,0.3154648767857287,0.934819060860533,1.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.325593861222575
683,0.0,0.9052118359369036,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.344795894710594
693,0.0,0.9142867193728008,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4599315444950256
705,0.0,0.9700313192342638,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4656443502289696
708,0.0,0.9203582167960896,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4680316839386665
717,0.0,0.9516195005660124,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4601845777594043
722,0.0,0.8984104231651466,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4178719622473095
739,0.0,0.9381865182886564,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4077199357843643
745,0.0,0.9241570465626398,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.3714063070559358
757,0.0,0.9558369789332862,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4698669862477899
759,0.0,0.9379328573908168,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.2771213411147978
771,0.0,0.9466430041641404,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4155837671554007
780,0.0,0.950281767715718,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.2938441303172608
785,0.0,0.8921258479235672,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4328392184047392
794,0.0,0.906874099078274,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4666173350494532
806,0.0,0.8788127076572814,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.3738490807033621
817,0.0,0.9536841391865972,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4616903356499355
832,0.0,0.9025368133735572,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4756643679452063
856,0.0,0.8318097850586088,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.3770053488557718
860,0.0,0.9196183927342484,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4397033121365549
869,0.0,0.9273067691079018,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.3970424289688594
881,0.0,0.899036504808712,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4256890834250387
894,0.0,0.9082217254870684,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4527162696927297
913,0.0,0.9131200705189412,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4478029108111491
934,0.0,0.8866689644452946,0.0,0.2,ml100k,itemknn,balanced_quota,0,100,0.4062117619217484
2,0.0,0.8298649215944426,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.1964376461409248
4,0.0,0.6375429719724849,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2226051214829339
7,0.0,0.8421865124773318,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2491395996756807
14,0.0,0.8214964658602719,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2059617001676642
19,0.0,0.7207725466310401,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2623240104206315
25,0.0,0.7890028816752417,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3367401194239396
29,0.0,0.7902141679746976,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3501080233686125
34,0.0,0.5186438226680168,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.0929891795450583
45,0.0,0.7209297919928175,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3078671785472342
63,0.0,0.8320722657002445,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3916572414281716
67,0.0,0.7661710998571022,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3552843197780246
70,0.0,0.7943738310654961,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3543872970354939
78,0.0,0.8174762281800874,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.327775930655906
79,0.0,0.8728291209536508,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2409893576229481
110,0.430676558073393,0.7896357216840083,1.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2882098559285641
122,1.0,0.8183573643322458,1.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3019907101832941
149,0.0,0.7570787776628012,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3470199739536547
153,0.0,0.8261691422854017,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3776530481832174
212,0.0,0.6731667823306587,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2842733748937926
228,0.0,0.7196960763303867,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2345134306734902
229,0.0,0.6904424748665947,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2432650971913208
235,0.6309297535714575,0.8115820317418844,1.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3329778829864085
239,0.0,0.644968093952798,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.310338620709129
247,0.0,0.8073741711148034,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3618171479368816
261,0.0,0.6340809048480617,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.1973368979983132
264,0.0,0.8241064770746931,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3774130732866408
283,0.0,0.6974894043268206,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2836280205859527
298,0.0,0.7884892216015416,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3613302082667383
306,0.0,0.819054559576106,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.4034755656521143
314,0.0,0.83674311406318,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3907755209304075
330,0.0,0.7978314962273101,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3403540703290754
341,0.0,0.5457178788538469,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.1701861643921472
342,0.0,0.7026678095968033,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2438895328984122
343,0.0,0.8724293789814597,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2353972152652428
352,0.0,0.5789417744016653,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.1278812987123079
355,0.0,0.8861707732470554,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.4150337922635346
356,0.0,0.7082522748570225,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2764505465489159
365,0.430676558073393,0.7467109188695685,1.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.1760769587125736
373,0.0,0.651945845110484,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.1811887021833719
387,0.0,0.8585226447004327,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.227030214073708
412,0.0,0.8276477063038139,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3371058353394437
424,0.6309297535714575,0.7799148262233921,1.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3704124195048753
431,0.0,0.5990359099455828,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2228813521020864
432,0.0,0.6448663784526447,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.1601939075089545
445,0.0,0.798802199438049,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3024848600545711
467,0.0,0.7934854159152398,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3394073653164193
468,0.0,0.7610816788964292,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2260426944285089
469,0.0,0.685352532313589,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2838543760984198
475,0.0,0.7229343723002742,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3379993327029619
479,0.0,0.8437087213765828,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3753153656690701
482,0.0,0.5577881556392115,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.178191937361394
489,0.0,0.8300933053936529,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2811134176064817
519,0.0,0.792141352718705,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3666595754655327
526,0.0,0.8398723638669822,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3847450788627997
528,0.0,0.830344440521813,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.4168913044516516
538,0.0,0.8667048960809515,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.4245588771088789
543,0.0,0.8396836564804355,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2189837960673022
549,0.0,0.8486653171455021,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3420426740664392
552,0.0,0.8304091919105299,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3434774699932321
554,0.0,0.8140863842154903,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3190147524386647
576,0.0,0.7699130856014502,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2660716105364277
580,0.0,0.7171682140702585,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3308148509437644
585,0.0,0.8170942700255325,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2325830771370449
587,1.0,0.8289586792886688,1.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2633073004360716
596,0.3333333333333333,0.8000840110715333,1.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3370476282602663
617,0.0,0.6044787665700864,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.1439284305622249
621,0.0,0.7600417713516132,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.312210669508069
623,0.0,0.6071382224113536,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2434379057032588
626,0.0,0.7293856851518952,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2753598464861388
636,0.0,0.7739233563411969,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.310139623811095
637,0.0,0.8271532659148179,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2223039049444784
657,0.0,0.778134078923719,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3843262788758949
659,0.0,0.736130934810005,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3227671765395084
666,0.0,0.7213684050049824,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2117689511624774
667,0.0,0.7829235217874233,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3517133490646304
669,0.3562071871080222,0.8365126779046226,1.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2590408727664063
683,0.0,0.7970530376106946,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.289942588357658
693,0.0,0.8040302778284651,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3886814335962249
705,0.0,0.8811852172313761,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.4115974293782877
708,0.3333333333333333,0.8264047391201369,1.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.390105132975189
717,0.0,0.8724163417365796,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3963960384058467
722,0.0,0.7823238811582968,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3315667580962176
739,0.0,0.7436045258192397,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3035757016109426
745,0.0,0.6913489820304425,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2260284230184349
757,0.0,0.8096785822345599,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3405416962283192
759,0.0,0.9128173809082945,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2648926590166656
771,0.0,0.9027020489825084,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3916905811858138
780,0.0,0.8005463499504222,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.217735940140412
785,0.0,0.7179790113726267,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3063307219108342
794,0.0,0.839448478937356,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.4160238811223947
806,0.0,0.6307959563104488,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2663009381096468
817,0.0,0.8026173184902694,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3661481398588685
832,0.0,0.8438460645364553,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.4314530388944109
856,0.0,0.6853652030695055,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2750715648517106
860,0.0,0.8460597218236112,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3419004784683147
869,0.0,0.8247395158526456,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3277782897796731
881,0.0,0.7385651231918825,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3222964021987398
894,0.0,0.8266902467971968,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3793295631927759
913,0.0,0.7351345601150284,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.3054175452693194
934,0.0,0.7269345015775764,0.0,0.2,ml100k,itemknn,qubo_feasible,0,100,0.2775772154615363
2,0.0,0.8435806611402429,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.1904449875191251
4,0.0,0.7156548344384394,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2319468299112672
7,0.0,0.8735979365629252,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2439552087735482
14,0.6309297535714575,0.8463808969245783,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.215988300835615
19,0.0,0.6985032845839425,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2490565799079319
25,0.0,0.8214376203459915,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.344752791018967
29,0.0,0.8098999437929246,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3453019993197755
34,0.0,0.7477531465471026,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.1190997986251638
45,0.0,0.823864987257101,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3459854460088192
63,0.0,0.8219779343542163,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3840645227782381
67,0.0,0.8165951785785202,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3556542873840165
70,0.0,0.8477731145968842,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3716885193324354
78,0.3333333333333333,0.8172604231339226,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3161758582448042
79,0.0,0.9084247531565072,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2555381272585002
110,0.3562071871080222,0.8345887759225487,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.318411376681057
122,1.0,0.8107708608062743,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2822416420067127
149,0.0,0.8129477555099759,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.35671035517776
153,0.0,0.8260337102519006,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3661139978876727
212,0.0,0.7357246904082478,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2985966881746543
228,0.0,0.8054862557236372,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2577144993851706
229,0.0,0.676469184453709,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2153307577425989
235,0.430676558073393,0.8840554699806371,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3744397798666239
239,0.0,0.7018520591349713,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3405542910499527
247,0.0,0.8349276756670836,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3578057769264752
261,0.0,0.7555527496531985,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2380553250437071
264,0.0,0.8637835771737578,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3766549902631689
283,0.0,0.656852389678164,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2702626658394276
298,0.0,0.835538681269013,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3988365541146468
306,0.0,0.8501083847558917,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.435363508111637
314,0.0,0.8518086271539279,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3882985960882154
330,0.0,0.7980110014803204,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3320535482231117
341,0.0,0.5633267433076502,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.163888747047826
342,0.0,0.6664110602252634,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2230989146833205
343,0.0,0.9200181043821036,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2476326638442905
352,0.0,0.5940636280090342,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.1066270230244495
355,0.0,0.8794196839892781,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.4006570590988562
356,0.0,0.7716967176365904,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2885747029896368
365,0.430676558073393,0.7489616314212727,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.1768270635849545
373,0.0,0.6952416547203076,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.158217826353017
387,0.0,0.8908376631630932,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2413003849689059
412,0.0,0.8619963676429134,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3375655750605546
424,0.6309297535714575,0.8121180258774798,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3887038761783523
431,0.0,0.6673064432841705,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2254414765261172
432,0.0,0.6976756106337197,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.1616103136439695
445,0.0,0.839864862718567,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3082651047212243
467,0.0,0.8175714183860434,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3488306197183813
468,0.0,0.850242339074007,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2704166924671237
469,0.0,0.7461068892543532,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2771114595270481
475,0.0,0.7942495740571376,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3503167762811526
479,0.0,0.9066201568648684,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.409201594016358
482,0.0,0.560653596899334,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.1655618876818202
489,0.0,0.9060375043790928,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3286199929229754
519,0.0,0.825977108130698,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3543509397655932
526,0.0,0.8899808697172699,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.4116845404299705
528,0.0,0.7938034850840382,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3782197457927512
538,0.0,0.8780141633867521,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.4244506577197585
543,0.0,0.8754697944506564,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2254676311793538
549,0.0,0.8748803108033505,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.345462084424433
552,0.0,0.8534112212806668,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3455895523097178
554,0.3868528072345416,0.8266761132282022,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3187864514628131
576,0.0,0.8424827119553264,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2805590638470845
580,0.0,0.7973784050638607,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3637111580895535
585,0.0,0.8294894358806548,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2307741937279892
587,0.6309297535714575,0.86228901199928,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2639821058891852
596,0.3154648767857287,0.8358392892624694,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3424186189186444
617,0.0,0.5950157853675446,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.1332778406547448
621,0.0,0.7715643593113714,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3050558211705084
623,0.0,0.6341463226001808,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.240397630043924
626,0.0,0.7201197294801892,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2556132935866996
636,0.0,0.8282047718084846,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3375275190117182
637,0.0,0.8478647667149433,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2170027109644882
657,0.0,0.8347750315045731,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.4000988813426323
659,0.0,0.768115835097834,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3217595810272747
666,0.0,0.7412286995775992,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.1959821078669834
667,0.0,0.8810688997679,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3874484202474909
669,0.3562071871080222,0.859118514383068,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2580268441818844
683,0.0,0.8797608083397317,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3204413750805451
693,0.0,0.8152288428570539,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3852320989815401
705,0.0,0.8993647489355846,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.404606852834475
708,0.3562071871080222,0.8178938663734707,1.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3785731783577424
717,0.0,0.8522151648844968,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3863592543034774
722,0.0,0.8058422057936213,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3269801381794736
739,0.0,0.799718643370432,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3255746562095583
745,0.0,0.8174767066074762,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2838595678194486
757,0.0,0.8098834131538103,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3364106561453315
759,0.0,0.8997231673724636,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2438702532208637
771,0.0,0.8914155271544443,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3721212157691462
780,0.0,0.8337297587762831,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2269450384149725
785,0.0,0.7764258329898389,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3236541392641615
794,0.0,0.8599047205941,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.4165839360287547
806,0.0,0.7097380213710559,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2703429804549457
817,0.0,0.8065015171916501,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3553321735992969
832,0.0,0.8338533593193949,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.4183118150027931
856,0.0,0.7298398061410728,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.2710603668089434
860,0.0,0.8374904796823112,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3286178998599398
869,0.0,0.8412142404697645,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3238893821955231
881,0.0,0.7761244131470423,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3321497825497666
894,0.0,0.875046364877426,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.406392373230514
913,0.0,0.7566466909629497,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3176592866042068
934,0.0,0.7847284126137015,0.0,0.2,ml100k,itemknn,qubo_tabu,0,100,0.3072196532713316
2,0.3562071871080222,1.0,1.0,1.1,ml100k,als,none,0,100,
4,0.0,1.0,0.0,1.3,ml100k,als,none,0,100,
7,1.0,1.0,1.0,1.1,ml100k,als,none,0,100,
14,0.0,1.0,0.0,0.3,ml100k,als,none,0,100,
19,0.0,1.0,0.0,0.9,ml100k,als,none,0,100,
25,0.0,1.0,0.0,0.6,ml100k,als,none,0,100,
29,0.0,1.0,0.0,0.8,ml100k,als,none,0,100,
34,0.0,1.0,0.0,1.1,ml100k,als,none,0,100,
45,0.5,1.0,1.0,0.9,ml100k,als,none,0,100,
63,0.0,1.0,0.0,1.1,ml100k,als,none,0,100,
67,0.0,1.0,0.0,0.9,ml100k,als,none,0,100,
70,0.0,1.0,0.0,1.1,ml100k,als,none,0,100,
78,0.0,1.0,0.0,1.1,ml100k,als,none,0,100,
79,0.0,1.0,0.0,0.9,ml100k,als,none,0,100,
110,0.0,1.0,0.0,0.9,ml100k,als,none,0,100,
122,0.0,1.0,0.0,1.1,ml100k,als,none,0,100,
149,0.0,1.0,0.0,0.6,ml100k,als,none,0,100,
153,0.0,1.0,0.0,0.7,ml100k,als,none,0,100,
212,0.0,1.0,0.0,1.1,ml100k,als,none,0,100,
228,0.0,1.0,0.0,0.9,ml100k,als,none,0,100,
229,0.0,1.0,0.0,0.3,ml100k,als,none,0,100,
235,0.3154648767857287,1.0,1.0,0.5,ml100k,als,none,0,100,
239,0.0,1.0,0.0,0.5,ml100k,als,none,0,100,
247,0.0,1.0,0.0,1.0,ml100k,als,none,0,100,
261,0.0,1.0,0.0,0.3,ml100k,als,none,0,100,
264,0.0,1.0,0.0,1.1,ml100k,als,none,0,100,
283,0.0,1.0,0.0,0.3,ml100k,als,none,0,100,
298,0.0,1.0,0.0,1.5,ml100k,als,none,0,100,
306,0.3333333333333333,1.0,1.0,1.3,ml100k,als,none,0,100,
314,0.0,1.0,0.0,1.3,ml100k,als,none,0,100,
330,0.0,1.0,0.0,1.3,ml100k,als,none,0,100,
341,0.0,1.0,0.0,1.1,ml100k,als,none,0,100,
342,0.0,1.0,0.0,0.8,ml100k,als,none,0,100,
343,0.3333333333333333,1.0,1.0,0.8,ml100k,als,none,0,100,
352,0.0,1.0,0.0,0.2,ml100k,als,none,0,100,
355,0.0,1.0,0.0,0.6,ml100k,als,none,0,100,
356,0.0,1.0,0.0,1.0,ml100k,als,none,0,100,
365,0.2890648263178879,1.0,1.0,0.9,ml100k,als,none,0,100,
373,0.0,1.0,0.0,1.0,ml100k,als,none,0,100,
387,0.0,1.0,0.0,0.2,ml100k,als,none,0,100,
412,0.0,1.0,0.0,0.7,ml100k,als,none,0,100,
424,1.0,1.0,1.0,0.4,ml100k,als,none,0,100,
431,0.0,1.0,0.0,1.1,ml100k,als,none,0,100,
