stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
retrieve_select,als,0.3060863999999128,0.3125,0.171875,0.140625,1.0209535608249467,322273280,65,0.0048076923076923,ml100k,1,,ml100k,als,none,1
train,als,3.8959735999997065,3.828125,3.828125,0.0,0.9825849435941476,322273280,1,3.828125,ml100k,1,,ml100k,als,greedy_topk,1
rerank_setup,als,0.360490099999879,0.359375,0.21875,0.140625,0.9969067111693792,322273280,4,0.08984375,ml100k,1,,ml100k,als,greedy_topk,1
retrieve_score,als,0.3002936000011686,0.3125,0.28125,0.03125,1.0406482189390112,322273280,43,0.0072674418604651,ml100k,1,,ml100k,als,greedy_topk,1
retrieve_select,als,0.3127031000003626,0.3125,0.21875,0.09375,0.9993505021205022,322273280,74,0.0042229729729729,ml100k,1,,ml100k,als,greedy_topk,1
rerank,als,0.3174350000008417,0.3125,0.28125,0.03125,0.9844535101648256,322273280,17,0.0183823529411764,ml100k,1,,ml100k,als,greedy_topk,1
train,als,3.518198000001576,3.5,3.484375,0.015625,0.9948274656510044,322273280,1,3.5,ml100k,1,,ml100k,als,mmr,1
rerank_setup,als,0.360675000003539,0.359375,0.25,0.109375,0.996395647040892,322273280,4,0.08984375,ml100k,1,,ml100k,als,mmr,1
retrieve_score,als,0.3092816999997012,0.3125,0.265625,0.046875,1.010405723973652,322273280,43,0.0072674418604651,ml100k,1,,ml100k,als,mmr,1
retrieve_select,als,0.3058591000008164,0.3125,0.1875,0.125,1.021712285163874,322273280,67,0.0046641791044776,ml100k,1,,ml100k,als,mmr,1
rerank,als,0.3806418000021949,0.375,0.34375,0.03125,0.9851781911441088,322273280,2,0.1875,ml100k,1,,ml100k,als,mmr,1
train,als,3.5137541000003694,3.515625,3.515625,0.0,1.000532450463631,322273280,1,3.515625,ml100k,1,,ml100k,als,quota_mmr,1
rerank_setup,als,0.3623563000001013,0.359375,0.265625,0.09375,0.9917724626283564,322273280,4,0.08984375,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_score,als,0.3077286000007007,0.3125,0.28125,0.03125,1.015505221156852,322273280,45,0.0069444444444444,ml100k,1,,ml100k,als,quota_mmr,1
retrieve_select,als,0.3069479000005231,0.3125,0.21875,0.09375,1.0180880859568266,322273280,72,0.0043402777777777,ml100k,1,,ml100k,als,quota_mmr,1
rerank,als,0.4256018999985826,0.421875,0.40625,0.015625,0.9912432251862712,322273280,3,0.140625,ml100k,1,,ml100k,als,quota_mmr,1
train,als,3.4966913999996905,3.484375,3.484375,0.0,0.9964776988899589,322273280,1,3.484375,ml100k,1,,ml100k,als,balanced_quota,1
rerank_setup,als,0.362760400003026,0.359375,0.3125,0.046875,0.9906676693404304,322273280,4,0.08984375,ml100k,1,,ml100k,als,balanced_quota,1
retrieve_score,als,0.3097778000010294,0.3125,0.265625,0.046875,1.0087875890362756,322273280,46,0.0067934782608695,ml100k,1,,ml100k,als,balanced_quota,1
retrieve_select,als,0.3122910000020056,0.3125,0.234375,0.078125,1.0006692475863634,322273280,62,0.0050403225806451,ml100k,1,,ml100k,als,balanced_quota,1
rerank,als,0.4269923000028939,0.40625,0.40625,0.0,0.9514223090141126,322273280,3,0.1354166666666666,ml100k,1,,ml100k,als,balanced_quota,1
train,als,4.249583299999358,3.96875,3.953125,0.015625,0.9339150970403616,322273280,1,3.96875,ml100k,1,,ml100k,als,qubo_feasible,1
rerank_setup,als,0.4028429999998479,0.390625,0.296875,0.09375,0.96967056644933,322273280,4,0.09765625,ml100k,1,,ml100k,als,qubo_feasible,1
retrieve_score,als,0.3516185999978916,0.3125,0.28125,0.03125,0.8887470685619983,322273280,34,0.0091911764705882,ml100k,1,,ml100k,als,qubo_feasible,1
retrieve_select,als,0.3100514000034309,0.3125,0.203125,0.109375,1.007897400226356,322273280,69,0.0045289855072463,ml100k,1,,ml100k,als,qubo_feasible,1
rerank,als,32.49845949999872,32.28125,32.25,0.03125,0.9933163139625518,322273280,1,32.28125,ml100k,1,,ml100k,als,qubo_feasible,1
train,als,4.918955000001006,4.8125,4.8125,0.0,0.9783582081964596,322273280,1,4.8125,ml100k,1,,ml100k,als,qubo_tabu,1
rerank_setup,als,0.3872436999954516,0.390625,0.296875,0.09375,1.0087317108182472,322273280,4,0.09765625,ml100k,1,,ml100k,als,qubo_tabu,1
retrieve_score,als,0.3123868999973638,0.3125,0.3125,0.0,1.000362051041952,322273280,42,0.0074404761904761,ml100k,1,,ml100k,als,qubo_tabu,1
retrieve_select,als,0.3106193000057828,0.3125,0.28125,0.03125,1.0060546784896565,322273280,68,0.0045955882352941,ml100k,1,,ml100k,als,qubo_tabu,1
rerank,als,24.533385499998985,24.421875,24.40625,0.015625,0.995454744719232,322273280,1,24.421875,ml100k,1,,ml100k,als,qubo_tabu,1
train,popularity,0.301835199999914,0.3125,0.3125,0.0,1.0353331884421997,322273280,1953,0.0001600102406554,ml100k,2,,ml100k,popularity,none,2
retrieve_score,popularity,0.3142521000045235,0.3125,0.28125,0.03125,0.9944245400285366,322273280,54,0.005787037037037,ml100k,2,,ml100k,popularity,none,2
retrieve_select,popularity,0.3123936000047251,0.3125,0.265625,0.046875,1.0003405959509837,322273280,75,0.0041666666666666,ml100k,2,,ml100k,popularity,none,2
train,popularity,0.3118270000049961,0.3125,0.296875,0.015625,1.0021582479868425,322273280,2016,0.0001550099206349,ml100k,2,,ml100k,popularity,greedy_topk,2
rerank_setup,popularity,0.3569427000038558,0.34375,0.28125,0.0625,0.9630397259736272,322273280,4,0.0859375,ml100k,2,,ml100k,popularity,greedy_topk,2
retrieve_score,popularity,0.299936900002649,0.3125,0.265625,0.046875,1.041885809972831,322273280,51,0.0061274509803921,ml100k,2,,ml100k,popularity,greedy_topk,2
retrieve_select,popularity,0.3138651999979629,0.3125,0.234375,0.078125,0.9956503620090033,322273280,75,0.0041666666666666,ml100k,2,,ml100k,popularity,greedy_topk,2
rerank,popularity,0.3219612999964738,0.3125,0.1875,0.125,0.9706135489061032,331100160,22,0.0142045454545454,ml100k,2,,ml100k,popularity,greedy_topk,2
train,popularity,0.3087104000005638,0.3125,0.3125,0.0,1.0122755825506016,331104256,1922,0.0001625910509885,ml100k,2,,ml100k,popularity,mmr,2
rerank_setup,popularity,0.3671323000016855,0.359375,0.328125,0.03125,0.978870559736504,331104256,4,0.08984375,ml100k,2,,ml100k,popularity,mmr,2
retrieve_score,popularity,0.3094878000047174,0.3125,0.28125,0.03125,1.0097328553669536,331104256,53,0.0058962264150943,ml100k,2,,ml100k,popularity,mmr,2
retrieve_select,popularity,0.3093716000003041,0.3125,0.296875,0.015625,1.0101121111300868,331104256,74,0.0042229729729729,ml100k,2,,ml100k,popularity,mmr,2
rerank,popularity,0.35867309999594,0.359375,0.359375,0.0,1.0019569351704043,331104256,2,0.1796875,ml100k,2,,ml100k,popularity,mmr,2
train,popularity,0.3081529999981285,0.3125,0.3125,0.0,1.0141066288561134,331104256,1953,0.0001600102406554,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank_setup,popularity,0.3597096000012243,0.34375,0.296875,0.046875,0.9556319875778406,331104256,4,0.0859375,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_score,popularity,0.3000868999952217,0.3125,0.28125,0.03125,1.0413650179497205,331104256,49,0.0063775510204081,ml100k,2,,ml100k,popularity,quota_mmr,2
retrieve_select,popularity,0.3103688999981386,0.3125,0.21875,0.09375,1.0068663451843085,331104256,72,0.0043402777777777,ml100k,2,,ml100k,popularity,quota_mmr,2
rerank,popularity,0.3317144000029657,0.3125,0.3125,0.0,0.9420754721447308,331104256,3,0.1041666666666666,ml100k,2,,ml100k,popularity,quota_mmr,2
train,popularity,0.3041419000001042,0.3125,0.3125,0.0,1.0274809225558623,331104256,1908,0.0001637840670859,ml100k,2,,ml100k,popularity,balanced_quota,2
rerank_setup,popularity,0.3582038000022294,0.34375,0.3125,0.03125,0.9596492276124948,331104256,4,0.0859375,ml100k,2,,ml100k,popularity,balanced_quota,2
retrieve_score,popularity,0.300999099999899,0.3125,0.296875,0.015625,1.0382090843464475,331104256,51,0.0061274509803921,ml100k,2,,ml100k,popularity,balanced_quota,2
retrieve_select,popularity,0.3134534999990137,0.3125,0.203125,0.109375,0.9969580815048588,331104256,72,0.0043402777777777,ml100k,2,,ml100k,popularity,balanced_quota,2
rerank,popularity,0.3208631000015884,0.3125,0.296875,0.015625,0.9739356130338856,331104256,3,0.1041666666666666,ml100k,2,,ml100k,popularity,balanced_quota,2
train,popularity,0.3111820999984047,0.3125,0.3125,0.0,1.0042351407796335,331104256,2026,0.0001542448173741,ml100k,2,,ml100k,popularity,qubo_feasible,2
rerank_setup,popularity,0.3580225999976392,0.34375,0.28125,0.0625,0.9601349188634088,331104256,4,0.0859375,ml100k,2,,ml100k,popularity,qubo_feasible,2
retrieve_score,popularity,0.3043152000027476,0.3125,0.25,0.0625,1.0268957975059363,331104256,48,0.0065104166666666,ml100k,2,,ml100k,popularity,qubo_feasible,2
retrieve_select,popularity,0.3070482999974047,0.3125,0.1875,0.125,1.0177551870589787,331104256,66,0.0047348484848484,ml100k,2,,ml100k,popularity,qubo_feasible,2
rerank,popularity,30.077702099995804,30.09375,30.046875,0.046875,1.0005335480732818,331104256,1,30.09375,ml100k,2,,ml100k,popularity,qubo_feasible,2
train,popularity,0.3099359999978333,0.3125,0.3125,0.0,1.008272675656215,331104256,1994,0.0001567201604814,ml100k,2,,ml100k,popularity,qubo_tabu,2
rerank_setup,popularity,0.3580941000036546,0.34375,0.28125,0.0625,0.9599432104480128,331104256,4,0.0859375,ml100k,2,,ml100k,popularity,qubo_tabu,2
retrieve_score,popularity,0.3031900999994832,0.3125,0.3125,0.0,1.0307064775549488,331104256,52,0.0060096153846153,ml100k,2,,ml100k,popularity,qubo_tabu,2
retrieve_select,popularity,0.3082788999963668,0.3125,0.234375,0.078125,1.0136924713422908,331104256,74,0.0042229729729729,ml100k,2,,ml100k,popularity,qubo_tabu,2
rerank,popularity,24.533448700000008,24.3125,24.296875,0.015625,0.9909939812090092,331104256,1,24.3125,ml100k,2,,ml100k,popularity,qubo_tabu,2
train,itemknn,0.3879888999945251,0.390625,0.375,0.015625,1.0067942665512133,331104256,2,0.1953125,ml100k,2,,ml100k,itemknn,none,2
retrieve_score,itemknn,0.3071056000044336,0.3125,0.296875,0.015625,1.0175652934869583,331104256,21,0.0148809523809523,ml100k,2,,ml100k,itemknn,none,2
retrieve_select,itemknn,0.3133782999939285,0.3125,0.21875,0.09375,0.9971973171277476,331104256,75,0.0041666666666666,ml100k,2,,ml100k,itemknn,none,2
train,itemknn,0.4117158000008203,0.421875,0.375,0.046875,1.024675273572594,331104256,2,0.2109375,ml100k,2,,ml100k,itemknn,greedy_topk,2
rerank_setup,itemknn,0.365824699998484,0.359375,0.25,0.109375,0.98236942448525,331104256,4,0.08984375,ml100k,2,,ml100k,itemknn,greedy_topk,2
retrieve_score,itemknn,0.3093981000056374,0.3125,0.296875,0.015625,1.0100255948381909,331104256,21,0.0148809523809523,ml100k,2,,ml100k,itemknn,greedy_topk,2
retrieve_select,itemknn,0.309865199997148,0.3125,0.25,0.0625,1.0085030523042802,331104256,75,0.0041666666666666,ml100k,2,,ml100k,itemknn,greedy_topk,2
rerank,itemknn,0.3097789000021294,0.3125,0.28125,0.03125,1.0087840069089662,331190272,20,0.015625,ml100k,2,,ml100k,itemknn,greedy_topk,2
train,itemknn,0.3948858000003383,0.390625,0.359375,0.03125,0.989210045029893,331194368,2,0.1953125,ml100k,2,,ml100k,itemknn,mmr,2
rerank_setup,itemknn,0.3628309000050649,0.359375,0.234375,0.125,0.9904751772657272,331194368,4,0.08984375,ml100k,2,,ml100k,itemknn,mmr,2
retrieve_score,itemknn,0.3105349000034039,0.3125,0.28125,0.03125,1.006328113189772,331194368,21,0.0148809523809523,ml100k,2,,ml100k,itemknn,mmr,2
retrieve_select,itemknn,0.3084576999972341,0.3125,0.125,0.1875,1.0131048763016843,331194368,73,0.0042808219178082,ml100k,2,,ml100k,itemknn,mmr,2
rerank,itemknn,0.3799757000015233,0.375,0.359375,0.015625,0.9869052152505978,331194368,2,0.1875,ml100k,2,,ml100k,itemknn,mmr,2
train,itemknn,0.3891962999987299,0.390625,0.34375,0.046875,1.0036708982106837,331194368,2,0.1953125,ml100k,2,,ml100k,itemknn,quota_mmr,2
rerank_setup,itemknn,0.3640383000019938,0.359375,0.3125,0.046875,0.9871900841148632,331194368,4,0.08984375,ml100k,2,,ml100k,itemknn,quota_mmr,2
retrieve_score,itemknn,0.3046192999972845,0.3125,0.296875,0.015625,1.0258706523282854,331194368,21,0.0148809523809523,ml100k,2,,ml100k,itemknn,quota_mmr,2
retrieve_select,itemknn,0.3019830999983242,0.3125,0.1875,0.125,1.0348261210701333,331194368,73,0.0042808219178082,ml100k,2,,ml100k,itemknn,quota_mmr,2
rerank,itemknn,0.5495072999983677,0.4375,0.4375,0.0,0.796167767018381,331194368,3,0.1458333333333333,ml100k,2,,ml100k,itemknn,quota_mmr,2
train,itemknn,0.3915623000066262,0.390625,0.390625,0.0,0.9976062557436955,331194368,2,0.1953125,ml100k,2,,ml100k,itemknn,balanced_quota,2
rerank_setup,itemknn,0.3645525999963865,0.359375,0.3125,0.046875,0.9857973856271004,331194368,4,0.08984375,ml100k,2,,ml100k,itemknn,balanced_quota,2
retrieve_score,itemknn,0.3140236999970511,0.3125,0.296875,0.015625,0.9951478184701807,331194368,22,0.0142045454545454,ml100k,2,,ml100k,itemknn,balanced_quota,2
retrieve_select,itemknn,0.3025092999960179,0.3125,0.265625,0.046875,1.03302609210399,331194368,68,0.0045955882352941,ml100k,2,,ml100k,itemknn,balanced_quota,2
rerank,itemknn,0.3462320999969961,0.34375,0.34375,0.0,0.9928311095446736,331194368,3,0.1145833333333333,ml100k,2,,ml100k,itemknn,balanced_quota,2
train,itemknn,0.3867090999992797,0.375,0.34375,0.03125,0.9697211676702164,331194368,2,0.1875,ml100k,2,,ml100k,itemknn,qubo_feasible,2
rerank_setup,itemknn,0.3627639000042109,0.375,0.265625,0.109375,1.0337302030208824,331194368,4,0.09375,ml100k,2,,ml100k,itemknn,qubo_feasible,2
retrieve_score,itemknn,0.3168640000003506,0.3125,0.296875,0.015625,0.9862275297908698,331194368,21,0.0148809523809523,ml100k,2,,ml100k,itemknn,qubo_feasible,2
retrieve_select,itemknn,0.3073982999994769,0.3125,0.25,0.0625,1.0165963832608438,331194368,77,0.0040584415584415,ml100k,2,,ml100k,itemknn,qubo_feasible,2
rerank,itemknn,31.71507030000066,31.265625,31.25,0.015625,0.9858286519389916,331194368,1,31.265625,ml100k,2,,ml100k,itemknn,qubo_feasible,2
train,itemknn,0.3926879999999073,0.390625,0.328125,0.0625,0.9947464653875142,331194368,2,0.1953125,ml100k,2,,ml100k,itemknn,qubo_tabu,2
rerank_setup,itemknn,0.3738043999983347,0.375,0.3125,0.0625,1.0031984642280043,331194368,4,0.09375,ml100k,2,,ml100k,itemknn,qubo_tabu,2
retrieve_score,itemknn,0.2995912999977008,0.3125,0.296875,0.015625,1.0430876998177123,331194368,20,0.015625,ml100k,2,,ml100k,itemknn,qubo_tabu,2
retrieve_select,itemknn,0.312519400002202,0.3125,0.203125,0.109375,0.9999379238466416,331194368,74,0.0042229729729729,ml100k,2,,ml100k,itemknn,qubo_tabu,2
rerank,itemknn,24.49475479999819,24.375,24.375,0.0,0.9951110022951444,331194368,1,24.375,ml100k,2,,ml100k,itemknn,qubo_tabu,2
train,als,3.6653980999981286,3.640625,3.625,0.015625,0.9932413616959802,331194368,1,3.640625,ml100k,2,,ml100k,als,none,2
retrieve_score,als,0.3028586000000359,0.3125,0.28125,0.03125,1.0318346581538806,331194368,43,0.0072674418604651,ml100k,2,,ml100k,als,none,2
retrieve_select,als,0.3112029999974766,0.3125,0.15625,0.15625,1.004167697620312,331194368,72,0.0043402777777777,ml100k,2,,ml100k,als,none,2
train,als,4.240476200000558,4.078125,4.0625,0.015625,0.9617139226013022,331194368,1,4.078125,ml100k,2,,ml100k,als,greedy_topk,2
rerank_setup,als,0.3993364999987534,0.40625,0.375,0.03125,1.0173124670579028,331194368,3,0.1354166666666666,ml100k,2,,ml100k,als,greedy_topk,2
retrieve_score,als,0.3061461999968742,0.3125,0.3125,0.0,1.020754136432824,331194368,23,0.0135869565217391,ml100k,2,,ml100k,als,greedy_topk,2
retrieve_select,als,0.3155852999989292,0.3125,0.1875,0.125,0.9902235623809482,331194368,45,0.0069444444444444,ml100k,2,,ml100k,als,greedy_topk,2
rerank,als,0.3495460999984061,0.328125,0.28125,0.046875,0.9387173823466952,331194368,6,0.0546875,ml100k,2,,ml100k,als,greedy_topk,2
train,als,4.921233000000939,4.828125,4.828125,0.0,0.9810803512044804,331194368,1,4.828125,ml100k,2,,ml100k,als,mmr,2
rerank_setup,als,0.3189663999946788,0.3125,0.203125,0.109375,0.9797270182853534,331194368,3,0.1041666666666666,ml100k,2,,ml100k,als,mmr,2
retrieve_score,als,0.3075643000047421,0.3125,0.28125,0.03125,1.0160477012292448,331194368,34,0.0091911764705882,ml100k,2,,ml100k,als,mmr,2
retrieve_select,als,0.3069880999973975,0.3125,0.171875,0.140625,1.0179547676364302,331194368,67,0.0046641791044776,ml100k,2,,ml100k,als,mmr,2
rerank,als,0.4454907999970601,0.4375,0.4375,0.0,0.9820629292521578,331194368,2,0.21875,ml100k,2,,ml100k,als,mmr,2
train,als,4.37983090000489,4.328125,4.328125,0.0,0.9881945442220538,331194368,1,4.328125,ml100k,2,,ml100k,als,quota_mmr,2
rerank_setup,als,0.3744795999955386,0.375,0.28125,0.09375,1.001389661825284,331194368,4,0.09375,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_score,als,0.3151930000021821,0.3125,0.296875,0.015625,0.9914560285216883,331194368,44,0.0071022727272727,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_select,als,0.3115841000035289,0.3125,0.25,0.0625,1.0029394952966495,331194368,70,0.0044642857142857,ml100k,2,,ml100k,als,quota_mmr,2
rerank,als,0.3251149999996414,0.3125,0.296875,0.015625,0.961198345201989,331194368,2,0.15625,ml100k,2,,ml100k,als,quota_mmr,2
train,als,4.193246200004069,4.140625,4.140625,0.0,0.9874509634077728,331194368,1,4.140625,ml100k,2,,ml100k,als,balanced_quota,2
rerank_setup,als,0.3293368999948143,0.328125,0.296875,0.03125,0.9963201815683776,331194368,3,0.109375,ml100k,2,,ml100k,als,balanced_quota,2
retrieve_score,als,0.3072900999977719,0.3125,0.28125,0.03125,1.0169543372932153,331194368,39,0.0080128205128205,ml100k,2,,ml100k,als,balanced_quota,2
retrieve_select,als,0.306546799998614,0.3125,0.25,0.0625,1.0194201994651808,331194368,59,0.0052966101694915,ml100k,2,,ml100k,als,balanced_quota,2
rerank,als,0.3772438000014517,0.375,0.359375,0.015625,0.9940521222576936,331194368,3,0.125,ml100k,2,,ml100k,als,balanced_quota,2
train,als,4.787029599996458,4.703125,4.671875,0.03125,0.9824725128090872,331194368,1,4.703125,ml100k,2,,ml100k,als,qubo_feasible,2
rerank_setup,als,0.3310645000019576,0.328125,0.25,0.078125,0.9911210655266868,331194368,3,0.109375,ml100k,2,,ml100k,als,qubo_feasible,2
retrieve_score,als,0.3101310999991256,0.3125,0.28125,0.03125,1.0076383826094226,331194368,43,0.0072674418604651,ml100k,2,,ml100k,als,qubo_feasible,2
retrieve_select,als,0.3083133999971323,0.3125,0.234375,0.078125,1.0135790400381772,331194368,65,0.0048076923076923,ml100k,2,,ml100k,als,qubo_feasible,2
rerank,als,32.30543369999941,32.171875,32.125,0.046875,0.9958657512157338,331194368,1,32.171875,ml100k,2,,ml100k,als,qubo_feasible,2
train,als,4.27332259999821,4.1875,4.1875,0.0,0.9799166578254014,331194368,1,4.1875,ml100k,2,null,ml100k,als,qubo_tabu,2
rerank_setup,als,0.3693366999941645,0.375,0.3125,0.0625,1.0153337050066376,331194368,4,0.09375,ml100k,2,null,ml100k,als,qubo_tabu,2
retrieve_score,als,0.3129460999989533,0.3125,0.296875,0.015625,0.9985745149118178,331194368,43,0.007267441860465116,ml100k,2,null,ml100k,als,qubo_tabu,2
retrieve_select,als,0.30866249999962747,0.3125,0.25,0.0625,1.0124326732284523,331194368,56,0.005580357142857143,ml100k,2,null,ml100k,als,qubo_tabu,2
rerank,als,24.673939000000246,24.4375,24.390625,0.046875,0.9904174603009174,331194368,1,24.4375,ml100k,2,null,ml100k,als,qubo_tabu,2
