n_requests,cheapest,cost,unit,cost.popularity,cost.popularity+greedy_topk,cost.popularity+mmr,cost.popularity+quota_mmr,cost.popularity+balanced_quota,cost.popularity+qubo_feasible,cost.popularity+qubo_tabu,cost.itemknn,cost.itemknn+greedy_topk,cost.itemknn+mmr,cost.itemknn+quota_mmr,cost.itemknn+balanced_quota,cost.itemknn+qubo_feasible,cost.itemknn+qubo_tabu,cost.als,cost.als+greedy_topk,cost.als+mmr,cost.als+quota_mmr,cost.als+balanced_quota,cost.als+qubo_feasible,cost.als+qubo_tabu
1,popularity,0.0002600360602266,cpu_seconds,0.0002600360602266,0.090263367185917,0.09198598875264781,0.09517317061959911,0.0911479784742058,0.39229880297669767,0.33278895354466287,0.195495663875598,0.289401913875598,0.28713011298627,0.2864354482323232,0.2863715277777777,0.5817343749999999,0.5276842751842752,6.125123149671053,5.68393153561828,5.955084964225589,5.872573494547178,5.641819220430108,6.328544573777286,6.144050161160354
10,popularity,0.0011661433661621999,cpu_seconds,0.0011661433661621999,0.0925502502490006,0.10977171669757321,0.10646143592572091,0.10141889859182379,3.112902237326659,2.517810048521115,0.19714413875598,0.29245663875598,0.3048948798627,0.297948232323232,0.297309027777777,3.286093749999999,2.710436501842752,6.126231496710526,5.686971606182795,5.972724642255892,5.885891195471787,5.652567204301075,9.039351987772864,8.319407861603544
100,popularity,0.0102272164255182,cpu_seconds,0.0102272164255182,0.1154190808798366,0.28762899614682724,0.21934408898693888,0.2041280997680038,30.318936580826268,24.368020998285633,0.2136288875598,0.3230038875598,0.48254254862699997,0.41307607323232,0.40668402777777,30.32968749999999,24.53795876842752,6.13731496710526,5.71737231182795,6.14912142255892,6.01906820471787,5.76004704301075,36.14742612772865,30.072984866035448
1000,popularity,0.1008379470190782,cpu_seconds,0.1008379470190782,0.3441073871881966,2.0662017906393677,1.3481706195991188,1.2312201115298038,302.37928001582236,242.87013049593082,0.37847637559799996,0.628476375598,2.25901923627,1.5643544823232,1.5004340277777,300.7656249999999,242.81318143427518,6.2481496710526,6.0213793682795,7.9130892255892,7.3508382971787,6.8348454301074995,307.22816752728653,247.6087549103545
10000,popularity,1.006945252954678,cpu_seconds,1.006945252954678,2.6309904502717965,19.85192973556477,12.636435925720917,11.502140229147804,3022.982714365783,2427.8912254723828,2.0269512559800003,3.68320125598,20.023786112699998,13.077138573232,12.437934027776999,3005.124999999999,2425.565408092752,7.356496710526001,9.061449932795,25.552767255892,20.668539221787,17.582829301075,3018.0355815228654,2422.966455353545
100000,popularity,10.068018312310679,cpu_seconds,10.068018312310679,25.499821081107793,197.7092091848188,125.51908898693891,114.21134140532781,30229.017057865392,24278.1021752369,18.5117000598,34.2304500598,197.671454877,128.20497948232,121.81293402777,30048.718749999993,24253.087674677517,18.439967105260003,39.46215557795,201.94954755892,153.84554846787,125.06266801074999,30126.109721478653,24176.543459785447
1000000,popularity,100.67874890587068,cpu_seconds,100.67874890587068,254.18812738946778,1976.282003677359,1254.345619599119,1141.3033531671279,302289.3604928615,242780.21167288205,183.359188098,339.70293809799995,1974.14814252,1279.4833885732,1215.5629340276998,300484.65624999994,242528.31034052517,129.2746710526,343.4692120295,1965.9173505892,1485.6156409287,1199.8610551074999,301206.8511210365,241712.3135041045
