stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
retrieve_select,popularity,0.3147219000020413,0.3125,0.265625,0.046875,0.9929401163311896,191389696,22,0.0142045454545454,ml100k,0,,ml100k,popularity,quota_mmr,0
rerank,popularity,1.3385414000003948,1.34375,1.15625,0.1875,1.0038912505803732,389197824,1,1.34375,ml100k,0,,ml100k,popularity,quota_mmr,0
train,popularity,0.3004763999997522,0.3125,0.3125,0.0,1.0400151226527532,389197824,1890,0.0001653439153439,ml100k,0,,ml100k,popularity,quota_mmr,0
rerank_setup,popularity,0.3820484999996552,0.375,0.34375,0.03125,0.9815507716961026,389197824,4,0.09375,ml100k,0,,ml100k,popularity,quota_mmr,0
retrieve_score,popularity,0.3088873000015155,0.3125,0.296875,0.015625,1.0116958515240566,389197824,25,0.0125,ml100k,0,,ml100k,popularity,quota_mmr,0
retrieve_select,popularity,0.3096955000000889,0.3125,0.25,0.0625,1.0090556691973576,389197824,15,0.0208333333333333,ml100k,0,,ml100k,popularity,quota_mmr,0
rerank,popularity,3.4789673000013863,3.46875,3.015625,0.453125,0.997063122725706,1173000192,1,3.46875,ml100k,0,,ml100k,popularity,quota_mmr,0
train,itemknn,0.3876734999976179,0.390625,0.375,0.015625,1.0076133653767931,1173000192,2,0.1953125,ml100k,0,,ml100k,itemknn,none,0
retrieve_score,itemknn,0.3191334000002825,0.328125,0.328125,0.0,1.0281750515605996,1173000192,11,0.0298295454545454,ml100k,0,,ml100k,itemknn,none,0
retrieve_select,itemknn,0.3181275999995705,0.3125,0.21875,0.09375,0.9823102428095578,1173000192,41,0.0076219512195121,ml100k,0,,ml100k,itemknn,none,0
train,itemknn,0.3983107999993081,0.390625,0.359375,0.03125,0.9807040130488016,1173000192,2,0.1953125,ml100k,0,,ml100k,itemknn,none,0
retrieve_score,itemknn,0.3289087999983167,0.328125,0.3125,0.015625,0.9976169685994396,1173000192,12,0.02734375,ml100k,0,,ml100k,itemknn,none,0
retrieve_select,itemknn,0.315333800001099,0.3125,0.265625,0.046875,0.9910133325349546,1173000192,35,0.0089285714285714,ml100k,0,,ml100k,itemknn,none,0
train,itemknn,0.3894985000006272,0.390625,0.375,0.015625,1.0028921805844462,1173000192,2,0.1953125,ml100k,0,,ml100k,itemknn,none,0
retrieve_score,itemknn,0.3251141000000643,0.328125,0.328125,0.0,1.0092610563489404,1173000192,11,0.0298295454545454,ml100k,0,,ml100k,itemknn,none,0
retrieve_select,itemknn,0.3097017000000051,0.3125,0.28125,0.03125,1.0090354686461032,1173000192,27,0.011574074074074,ml100k,0,,ml100k,itemknn,none,0
train,itemknn,0.3911258000007365,0.390625,0.359375,0.03125,0.9987195935406574,1173000192,2,0.1953125,ml100k,0,,ml100k,itemknn,none,0
retrieve_score,itemknn,0.3305662999991909,0.328125,0.328125,0.0,0.9926147946744815,1173000192,12,0.02734375,ml100k,0,,ml100k,itemknn,none,0
retrieve_select,itemknn,0.3100131999999576,0.3125,0.203125,0.109375,1.0080215939193646,1173000192,19,0.0164473684210526,ml100k,0,,ml100k,itemknn,none,0
train,itemknn,0.4031260999981896,0.40625,0.34375,0.0625,1.0077491881617795,1173000192,2,0.203125,ml100k,0,,ml100k,itemknn,none,0
retrieve_score,itemknn,0.3285397999970882,0.328125,0.296875,0.03125,0.9987374436914738,1173000192,11,0.0298295454545454,ml100k,0,,ml100k,itemknn,none,0
retrieve_select,itemknn,0.3242396999994525,0.328125,0.234375,0.09375,1.0119828016142194,1173000192,16,0.0205078125,ml100k,0,,ml100k,itemknn,none,0
train,itemknn,0.4317523999998229,0.40625,0.375,0.03125,0.9409328124178732,1173000192,2,0.203125,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank_setup,itemknn,0.3384115999979258,0.328125,0.3125,0.015625,0.9696032878365018,1173000192,3,0.109375,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_score,itemknn,0.3120235999995202,0.3125,0.3125,0.0,1.0015268075891712,1173000192,10,0.03125,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_select,itemknn,0.3138488000004145,0.3125,0.234375,0.078125,0.9957023891746194,1173000192,41,0.0076219512195121,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank,itemknn,0.3615561000005982,0.359375,0.359375,0.0,0.9939674645218416,1173000192,3,0.1197916666666666,ml100k,0,,ml100k,itemknn,quota_mmr,0
train,itemknn,0.4087864000030095,0.40625,0.359375,0.046875,0.993795292595373,1173000192,2,0.203125,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank_setup,itemknn,0.3888150000020687,0.390625,0.359375,0.03125,1.0046551701912778,1173000192,4,0.09765625,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_score,itemknn,0.3317341000001761,0.3125,0.265625,0.046875,0.942019527084596,1173000192,11,0.0284090909090909,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_select,itemknn,0.3095861000001605,0.3125,0.203125,0.109375,1.009412244283054,1173000192,37,0.0084459459459459,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank,itemknn,0.5041517999998177,0.5,0.5,0.0,0.9917647819569042,1173000192,2,0.25,ml100k,0,,ml100k,itemknn,quota_mmr,0
train,itemknn,0.4018183000007411,0.390625,0.328125,0.0625,0.9721433792320546,1173000192,2,0.1953125,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank_setup,itemknn,0.3709755999989284,0.375,0.328125,0.046875,1.0108481528194395,1173000192,4,0.09375,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_score,itemknn,0.3337221999972826,0.328125,0.328125,0.0,0.9832279662625736,1173000192,12,0.02734375,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_select,itemknn,0.3005948999998509,0.3125,0.234375,0.078125,1.0396051296949982,1173000192,25,0.0125,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank,itemknn,0.5642254000013054,0.5625,0.5,0.0625,0.9969420022542383,1173000192,1,0.5625,ml100k,0,,ml100k,itemknn,quota_mmr,0
train,itemknn,0.3951923999993596,0.390625,0.328125,0.0625,0.9884425915089282,1173000192,2,0.1953125,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank_setup,itemknn,0.3712556000027689,0.375,0.28125,0.09375,1.0100857737828148,1173000192,4,0.09375,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_score,itemknn,0.3338231000016094,0.328125,0.328125,0.0,0.9829307798004931,1173000192,12,0.02734375,ml100k,0,,ml100k,itemknn,quota_mmr,0
retrieve_select,itemknn,0.3122906000025978,0.3125,0.265625,0.046875,1.000670529299955,1173000192,19,0.0164473684210526,ml100k,0,,ml100k,itemknn,quota_mmr,0
rerank,itemknn,1.607250799999747,1.609375,1.5,0.109375,1.001321635677676,1173000192,1,1.609375,ml100k,0,,ml100k,itemknn,quota_mmr,0
