family,reranker,cpu_rerank,cpu_serving_total,rerank_share_of_serving,cpu_rerank_setup,serving_multiplier
popularity,quota_mmr,0.359375,0.3722458237327188,0.9654238599545435,0.0004936808846761,28.921678321678513
itemknn,quota_mmr,0.375,0.3879993112947657,0.9664965609052588,0.0004944620253164,29.847682119205555
als,quota_mmr,0.421875,0.4359692353643965,0.9676714909651455,0.000531462585034,30.932450331126105
