stage,label,wall_seconds,cpu_seconds,cpu_user_seconds,cpu_system_seconds,cpu_utilisation,peak_rss_bytes,repeats,cpu_seconds_each,meta.catalogue,meta.repeat,meta.meter,dataset,family,reranker,repeat
retrieve_score,als,0.1657147000005352,0.375,0.328125,0.046875,2.262925377162007,1191579648,13,0.0288461538461538,ml100k,2,,ml100k,als,none,2
retrieve_select,als,0.308596300004865,0.3125,0.265625,0.046875,1.0126498600115212,1191579648,31,0.0100806451612903,ml100k,2,,ml100k,als,none,2
train,als,4.7365502000029664,6.046875,5.5,0.546875,1.2766411723021984,1191579648,1,6.046875,ml100k,2,,ml100k,als,none,2
retrieve_score,als,0.2035677000021678,0.3125,0.3125,0.0,1.5351158361403705,1191579648,16,0.01953125,ml100k,2,,ml100k,als,none,2
retrieve_select,als,0.3145154000012553,0.3125,0.234375,0.078125,0.9935920466811886,1191579648,23,0.0135869565217391,ml100k,2,,ml100k,als,none,2
train,als,4.75280180000118,5.9375,5.25,0.6875,1.2492631188614949,1191579648,1,5.9375,ml100k,2,,ml100k,als,none,2
retrieve_score,als,0.291966600001615,0.3125,0.296875,0.015625,1.0703279073643062,1191579648,23,0.0135869565217391,ml100k,2,,ml100k,als,none,2
retrieve_select,als,0.3119499000022188,0.3125,0.21875,0.09375,1.0017634241837463,1191579648,14,0.0223214285714285,ml100k,2,,ml100k,als,none,2
train,als,4.743057699997735,5.875,5.09375,0.78125,1.238652441441479,1191579648,1,5.875,ml100k,2,,ml100k,als,quota_mmr,2
rerank_setup,als,0.3557680000012624,0.34375,0.25,0.09375,0.9662195588101804,1191579648,4,0.0859375,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_score,als,0.2027178999996977,0.3125,0.1875,0.125,1.5415510914451365,1191579648,16,0.01953125,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_select,als,0.3099513999986811,0.3125,0.25,0.0625,1.0082225794151267,1191579648,41,0.0076219512195121,ml100k,2,,ml100k,als,quota_mmr,2
rerank,als,0.4045760000008158,0.40625,0.40625,0.0,1.0041376651091038,1191579648,3,0.1354166666666666,ml100k,2,,ml100k,als,quota_mmr,2
train,als,4.754734299996926,6.078125,5.421875,0.65625,1.2783311572223772,1191579648,1,6.078125,ml100k,2,,ml100k,als,quota_mmr,2
rerank_setup,als,0.3585088999971049,0.359375,0.296875,0.0625,1.002415839614866,1191579648,4,0.08984375,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_score,als,0.3008800999959931,0.3125,0.28125,0.03125,1.038619702679445,1191579648,23,0.0135869565217391,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_select,als,0.3048774999988382,0.3125,0.21875,0.09375,1.0250018450072271,1191579648,38,0.0082236842105263,ml100k,2,,ml100k,als,quota_mmr,2
rerank,als,0.5773053999946569,0.59375,0.59375,0.0,1.0284850964593355,1191579648,2,0.296875,ml100k,2,,ml100k,als,quota_mmr,2
train,als,4.74504899999738,5.90625,5.046875,0.859375,1.2447184423181428,1191579648,1,5.90625,ml100k,2,,ml100k,als,quota_mmr,2
rerank_setup,als,0.357057099994563,0.359375,0.296875,0.0625,1.0064916787972351,1191579648,4,0.08984375,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_score,als,0.3088152000054833,0.3125,0.28125,0.03125,1.011932055139939,1191579648,24,0.0130208333333333,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_select,als,0.3089423999990686,0.3125,0.25,0.0625,1.0115154151742918,1191579648,31,0.0100806451612903,ml100k,2,,ml100k,als,quota_mmr,2
rerank,als,0.6514346999974805,0.65625,0.625,0.03125,1.007391838356996,1191579648,1,0.65625,ml100k,2,,ml100k,als,quota_mmr,2
train,als,4.777776499999163,5.875,5.234375,0.640625,1.2296514916511956,1191579648,1,5.875,ml100k,2,,ml100k,als,quota_mmr,2
rerank_setup,als,0.3725303999963216,0.375,0.3125,0.0625,1.0066292576490474,1191579648,4,0.09375,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_score,als,0.2919602999972994,0.3125,0.3125,0.0,1.0703510032113632,1191579648,22,0.0142045454545454,ml100k,2,,ml100k,als,quota_mmr,2
retrieve_select,als,0.315838900001836,0.3125,0.203125,0.109375,0.9894284712813508,1191579648,23,0.0135869565217391,ml100k,2,,ml100k,als,quota_mmr,2
rerank,als,1.5438295999992988,1.546875,1.453125,0.09375,1.0019726270313138,1191579648,1,1.546875,ml100k,2,,ml100k,als,quota_mmr,2
train,als,4.768509699999413,5.8125,5.234375,0.578125,1.2189342930351417,1191579648,1,5.8125,ml100k,2,null,ml100k,als,quota_mmr,2
rerank_setup,als,0.35738300000230083,0.359375,0.28125,0.078125,1.005573852135346,1191579648,4,0.08984375,ml100k,2,null,ml100k,als,quota_mmr,2
retrieve_score,als,0.24027149999892572,0.328125,0.234375,0.09375,1.3656426167958626,1191579648,19,0.017269736842105265,ml100k,2,null,ml100k,als,quota_mmr,2
retrieve_select,als,0.3121778000058839,0.3125,0.25,0.0625,1.0010321041217858,1191579648,14,0.022321428571428572,ml100k,2,null,ml100k,als,quota_mmr,2
rerank,als,3.850762100002612,3.859375,3.328125,0.53125,1.0022366741371487,1191579648,1,3.859375,ml100k,2,null,ml100k,als,quota_mmr,2
