n_requests,cheapest,cost,unit,cost.popularity,cost.popularity+quota_mmr,cost.itemknn,cost.itemknn+quota_mmr,cost.als,cost.als+quota_mmr
1,popularity,0.0002675498449025,cpu_seconds,0.0002675498449025,0.0887114038162891,0.1954963699494949,0.2840933719758064,5.6251410590277775,5.6086614160750505
10,popularity,0.0012420122104937,cpu_seconds,0.0012420122104937,0.1122371829940072,0.197151199494949,0.309683719758064,5.626410590277777,5.637395410750507
100,popularity,0.010986635866405699,cpu_seconds,0.010986635866405699,0.3474949747711882,0.21369949494949,0.56558719758064,5.63910590277777,5.92473535750507
1000,popularity,0.1084328724255257,cpu_seconds,0.1084328724255257,2.700072892542998,0.3791824494949,3.1246219758064,5.7660590277777,8.798134825050699
10000,popularity,1.0828952380167256,cpu_seconds,1.0828952380167256,26.225852070261094,2.034011994949,28.714969758064,7.0355902777770005,37.532129500507
100000,popularity,10.827518893928724,cpu_seconds,10.827518893928724,261.48364384744207,18.58230744949,284.61844758064,19.730902777769998,324.87207625507
1000000,popularity,108.27375545304872,cpu_seconds,108.27375545304872,2614.0615616192517,184.0652619949,2843.6532258064,146.6840277777,3198.2715438007
