dataset,family,reranker,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,note.n_candidates_requested,note.n_candidates_capped_by,note.n_candidates_kept_fraction,repeat,n_candidates_requested,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity
gift_cards,als,quota_mmr,200,120,10,0.625,0.628206000001228,0.0005024115755627,0.3035007000016776,0.0100806451612903,0.3134583000010025,0.0023854961832061,0.3116608000000269,0.40625,0.4063097999987803,0.6255024115755627,0.0020935807067224,0.056906936892496,0.9827732873252488,0.13,0.2565,0.979591836734694,0.2336394557823129,0.86,1,0.3,1.0,200.0,user history in a small catalogue,0.6,1,200,ok,,,147,456,0.037265783506385,True,1.9,0.0033518744107743
software,popularity,none,200,200,10,9.55073349633252e-05,0.3129435999999259,0.0,0.0,0.0104166666666666,0.3139742000003025,0.0061274509803921,0.3133422000009886,0.0,0.0,9.55073349633252e-05,8.272058823529411e-05,0.0068449217534346,1.0,0.02,1.5,0.0192572214580467,0.9852888583218709,0.26,1,0.3,1.0,,,,1,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,popularity,quota_mmr,200,200,10,9.97446536865624e-05,0.2972671999996237,0.0089285714285714,0.3170485999999073,0.0107758620689655,0.3143827000003512,0.0060096153846153,0.3107490000002144,0.46875,0.4787522999995417,0.0090283160822579,0.0024276773872679,0.0034394140144926,0.8891084758969189,0.01,1.0,0.0275103163686382,0.984414030261348,0.26,1,0.3,1.0,,,,1,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0816047829125461
software,itemknn,none,200,200,10,0.0223214285714285,0.3035350999998627,0.0,0.0,0.011574074074074,0.3211391999993793,0.0069444444444444,0.3204652000003989,0.0,0.0,0.0223214285714285,9.25925925925926e-05,0.1102950773351364,1.0,0.19,0.904,0.5804676753782668,0.7187248968363136,0.535,1,0.3,1.0,,,,1,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,itemknn,quota_mmr,200,200,10,0.0208333333333333,0.3242449999997916,0.0091911764705882,0.3064938999996229,0.011574074074074,0.3102300999998988,0.0071022727272727,0.3078918000010162,0.671875,0.6865586000003532,0.0300245098039215,0.0034527567340067,0.1110265765087705,0.9162002220503712,0.185,0.267,0.7716643741403026,0.5655281980742779,0.535,1,0.3,1.0,,,,1,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0060621092782703
software,als,none,200,200,10,2.609375,2.611350799999854,0.0,0.0,0.011574074074074,0.305680299999949,0.0066489361702127,0.3130266000007395,0.0,0.0,2.609375,9.11150512214342e-05,0.0901208010359615,1.0,0.175,0.6245,0.797799174690509,0.5269339752407153,0.47,1,0.3,1.0,,,,1,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,als,quota_mmr,200,200,10,2.609375,2.607116300001508,0.0089285714285714,0.3186624000009033,0.0120192307692307,0.3079488000003039,0.0071022727272727,0.3159735999997792,0.6875,0.6924430999988544,2.618303571428572,0.0035331075174825,0.0847419631105378,0.9690072114381326,0.155,0.2609999999999999,0.874828060522696,0.466019257221458,0.47,1,0.3,1.0,,,,1,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0040349045373634
ml100k,popularity,none,200,200,10,0.0001579878665318,0.3008496000002196,0.0,0.0,0.0111607142857142,0.3191538000010041,0.009765625,0.3134907000003295,0.0,0.0,0.0001579878665318,0.0001046316964285,0.0425863760254837,1.0,0.1,1.1855000000000002,0.0496664195700518,0.9822001482579688,0.45,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,popularity,quota_mmr,200,200,10,0.0001564064064064,0.3019500999998854,0.0859375,0.3541721000001416,0.011574074074074,0.3045461000001523,0.0094696969696969,0.3174247000006289,0.484375,0.488598699999784,0.0860939064064064,0.0025270938552188,0.0298442383357634,0.9135804758595194,0.06,0.2504999999999999,0.0555967383246849,0.984459599703484,0.45,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.3601683719370153
ml100k,itemknn,none,200,200,10,0.1953125,0.3830270999987988,0.0,0.0,0.0260416666666666,0.3149780000003375,0.0094696969696969,0.311107899999115,0.0,0.0,0.1953125,0.0001775568181818,0.0371478685516871,1.0,0.065,1.1425,0.0971089696071163,0.9589933283914012,0.57,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,itemknn,quota_mmr,200,200,10,0.1875,0.3843481999992946,0.08984375,0.3556810000009136,0.0284090909090909,0.3078406000004179,0.0091911764705882,0.3166359000006196,0.53125,0.532989199999065,0.27734375,0.0028442513368983,0.0467049935555466,0.9174856400124312,0.09,0.2404999999999999,0.1060044477390659,0.9577931801334322,0.57,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.397124582867766
ml100k,als,none,200,200,10,3.40625,3.401205000000118,0.0,0.0,0.0125,0.3155481000012514,0.009765625,0.3062680000002729,0.0,0.0,3.40625,0.000111328125,0.0473213788017443,1.0,0.105,0.8305000000000001,0.4277242401779095,0.7726167531504818,0.63,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,als,quota_mmr,200,200,10,3.40625,3.4053686000006564,0.0859375,0.3577523999992991,0.0130208333333333,0.3017240999997739,0.009765625,0.3129891999997198,0.625,0.6231079999997746,3.4921875,0.0032389322916666,0.0474591996997941,0.9654606064092272,0.105,0.259,0.4373610081541882,0.7641927353595256,0.63,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.1688919033754753
ml100k,multvae,none,200,200,10,1.140625,1.1429509999998118,0.0,0.0,0.0183823529411764,0.3066503999998531,0.0094696969696969,0.3206679000013537,0.0,0.0,1.140625,0.0001392602495543,0.0435040162319302,1.0,0.08,0.9745,0.1415863602668643,0.944290585618977,0.57,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,multvae,quota_mmr,200,200,10,1.140625,1.1451864999999088,0.08984375,0.3609298999999737,0.0183823529411764,0.3040194000004703,0.009765625,0.3086584000011498,0.53125,0.5608792000002722,1.23046875,0.0027969898897058,0.0489736966822643,0.9659474165588215,0.095,0.249,0.1541882876204596,0.9448769458858414,0.57,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.3412942450621128
ml100k,gru4rec,none,200,200,10,79.375,79.5206816000009,0.0,0.0,0.0328125,0.3215077000004385,0.0094696969696969,0.3181563999987702,0.0,0.0,79.375,0.0002114109848484,0.0699425246685933,1.0,0.165,0.895,0.3269088213491475,0.8302713120830245,0.715,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,gru4rec,quota_mmr,200,200,10,79.140625,79.50870639999994,0.08984375,0.3576749000003474,0.0347222222222222,0.3083077000010235,0.0100806451612903,0.3108342999985325,0.578125,0.582506699998703,79.23046875,0.0031146393369175,0.05165977725041,0.9479926194635432,0.115,0.2659999999999999,0.3661971830985915,0.8124499629355078,0.715,1,0.3,1.0,,,,1,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.2219174104725883
luxury_beauty,popularity,none,200,200,10,0.000125552430695,0.3049126000005344,0.0,0.0,0.0104166666666666,0.3205702999985078,0.0091911764705882,0.3281268999999156,0.0,0.0,0.000125552430695,9.80392156862745e-05,0.0164453241315894,1.0,0.02,1.5,0.0124542124542124,0.9917201465201464,0.265,1,0.3,1.0,,,,1,200,ok,,,1365,3589,0.0048703966229739,True,1.9,
luxury_beauty,popularity,quota_mmr,200,200,10,0.0001237133808392,0.3082361000015226,0.03125,0.3251526999993075,0.0111607142857142,0.3061440000001312,0.0091911764705882,0.3085111000000324,0.828125,0.8374392000005173,0.0313737133808392,0.0042423844537815,0.0165051499783199,0.9830135765137036,0.02,1.5,0.0124542124542124,0.9917238095238096,0.265,1,0.3,1.0,,,,1,200,ok,,,1365,3589,0.0048703966229739,True,1.9,0.3438471825431249
luxury_beauty,itemknn,none,200,200,10,0.071875,0.3589577999991888,0.0,0.0,0.0125,0.3185446999996202,0.0107758620689655,0.3063637999985076,0.0,0.0,0.071875,0.0001163793103448,0.1962085502993348,1.0,0.24,1.0830000000000002,0.295970695970696,0.8968659340659341,0.49,1,0.3,1.0,,,,1,200,ok,,,1365,3589,0.0048703966229739,True,1.9,
luxury_beauty,itemknn,quota_mmr,200,200,10,0.071875,0.3547995999997511,0.0347222222222222,0.3117786000002525,0.0125,0.3191288999987591,0.0111607142857142,0.3134585999996488,0.609375,0.6013187000007747,0.1065972222222222,0.0031651785714285,0.1908532514649024,0.8733516588972442,0.225,0.292,0.4644688644688645,0.7676168498168499,0.49,1,0.3,1.0,,,,1,200,ok,,,1365,3589,0.0048703966229739,True,1.9,0.0141624070907149
luxury_beauty,als,none,200,200,10,5.125,5.168393100000685,0.0,0.0,0.0125,0.3071548999996594,0.009765625,0.3054999000014504,0.0,0.0,5.125,0.000111328125,0.1823354143138388,1.0,0.235,0.7829999999999999,0.5406593406593406,0.6981428571428572,0.42,1,0.3,1.0,,,,1,200,ok,,,1365,3589,0.0048703966229739,True,1.9,
luxury_beauty,als,quota_mmr,200,200,10,5.171875,5.17988030000015,0.034375,0.3494229000007181,0.0120192307692307,0.3140112999990379,0.009765625,0.3048392999990028,0.609375,0.6514008000012836,5.20625,0.0031557992788461,0.1765850073074333,0.9603406902777823,0.215,0.272,0.6197802197802198,0.6324615384615384,0.42,1,0.3,1.0,,,,1,200,ok,,,1365,3589,0.0048703966229739,True,1.9,0.0067098532639697
digital_music,popularity,none,200,200,10,0.0003262004175365,0.2975373999997828,0.0,0.0,0.0148809523809523,0.3120983000007982,0.0520833333333333,0.3186495000009017,0.0,0.0,0.0003262004175365,0.0003348214285714,0.0035620718710802,1.0,0.01,1.5,0.0010649627263045,0.9991065850195244,0.085,1,0.3,1.0,,,,1,200,ok,,,11268,16252,0.0006986333284143,True,1.9,
digital_music,popularity,quota_mmr,200,200,10,0.0003134403209628,0.3136024000014004,0.140625,0.4222821999992447,0.0142045454545454,0.3239487999999255,0.0546875,0.331536399999095,1.125,1.1303021000003357,0.1409384403209629,0.0059694602272727,0.0035620718710802,0.9971448859932271,0.01,1.5,0.0011537096201632,0.9991046325878594,0.085,1,0.3,1.0,,,,1,200,ok,,,11268,16252,0.0006986333284143,True,1.9,0.0276783646158519
digital_music,itemknn,none,200,200,10,0.328125,0.3295210000014776,0.0,0.0,0.0260416666666666,0.2995300000002316,0.0491071428571428,0.3556544999992184,0.0,0.0,0.328125,0.000375744047619,0.0601561346534301,1.0,0.08,1.1900000000000002,0.0963791267305644,0.9404724884629038,0.325,1,0.3,1.0,,,,1,200,ok,,,11268,16252,0.0006986333284143,True,1.9,
digital_music,itemknn,quota_mmr,200,200,10,0.328125,0.3288438999989012,0.140625,0.4242305999996461,0.0240384615384615,0.3214410000000498,0.0520833333333333,0.323650300000736,0.671875,0.669310499999483,0.46875,0.0037399839743589,0.0601778256080599,0.8517109218084482,0.08,0.2669999999999999,0.1325878594249201,0.8959781682641108,0.325,1,0.3,1.0,,,,1,200,ok,,,11268,16252,0.0006986333284143,True,1.9,0.0061528980886634
digital_music,als,none,200,200,10,28.84375,28.92228299999988,0.0,0.0,0.0252403846153846,0.3354648999993515,0.0520833333333333,0.3146335999990697,0.0,0.0,28.84375,0.0003866185897435,0.0549823449219397,1.0,0.09,1.4655,0.0762335818246361,0.9556880546680866,0.31,1,0.3,1.0,,,,1,200,ok,,,11268,16252,0.0006986333284143,True,1.9,
digital_music,als,quota_mmr,200,200,10,28.796875,28.94312600000012,0.140625,0.4165878000003431,0.0260416666666666,0.3108877999984543,0.0546875,0.33443939999961,0.546875,0.5432442999990599,28.9375,0.0031380208333333,0.0480626532255282,0.8426581644045297,0.07,0.4579999999999999,0.1238019169329073,0.9074995562655308,0.31,1,0.3,1.0,,,,1,200,ok,,,11268,16252,0.0006986333284143,True,1.9,0.0052603352425076
gift_cards,popularity,none,200,120,10,8.039619243632621e-05,0.3129957000001013,0.0,0.0,0.0104166666666666,0.3139090999993641,0.0021701388888888,0.3117721999988134,0.0,0.0,8.039619243632621e-05,6.293402777777778e-05,0.0767168176337863,1.0,0.145,1.5,0.1224489795918367,0.9207414965986396,0.89,2,0.3,1.0,200.0,user history in a small catalogue,0.6,2,200,ok,,,147,456,0.037265783506385,True,1.9,
gift_cards,popularity,quota_mmr,200,120,10,8.409580193756728e-05,0.2970639999984996,0.0004867601246105,0.3121948000007251,0.0100806451612903,0.3139367000003403,0.0021853146853146,0.3123395000002347,0.328125,0.3333496000013838,0.0005708559265481,0.001701954799233,0.0545778860937372,0.6512548388595367,0.08,0.2999999999999999,0.3061224489795918,0.8923809523809524,0.89,2,0.3,1.0,200.0,user history in a small catalogue,0.6,2,200,ok,,,147,456,0.037265783506385,True,1.9,0.0100306363797617
gift_cards,itemknn,none,200,120,10,0.0018382352941176,0.3136030000005121,0.0,0.0,0.0100806451612903,0.3170028000004095,0.0023674242424242,0.3080355000001873,0.0,0.0,0.0018382352941176,6.224034701857283e-05,0.1838711968817526,1.0,0.375,1.355,0.4761904761904761,0.8079455782312925,0.955,2,0.3,1.0,200.0,user history in a small catalogue,0.6,2,200,ok,,,147,456,0.037265783506385,True,1.9,
gift_cards,itemknn,quota_mmr,200,120,10,0.0018491124260355,0.3098097000001871,0.0004867601246105,0.3116838000005373,0.0100806451612903,0.3145232000006217,0.0024038461538461,0.3112157000014122,0.328125,0.3544246000001294,0.002335872550646,0.0017030474565756,0.1277338101296144,0.783767331600269,0.225,0.2834999999999999,0.9387755102040816,0.5331292517006803,0.955,2,0.3,1.0,200.0,user history in a small catalogue,0.6,2,200,ok,,,147,456,0.037265783506385,True,1.9,0.0164718772822346
gift_cards,als,none,200,120,10,0.609375,0.6159985999984201,0.0,0.0,0.0104166666666666,0.3047580999991623,0.0024038461538461,0.307083200001216,0.0,0.0,0.609375,6.41025641025641e-05,0.067443925933683,1.0,0.17,0.47,0.9931972789115646,0.2325306122448979,0.865,2,0.3,1.0,200.0,user history in a small catalogue,0.6,2,200,ok,,,147,456,0.037265783506385,True,1.9,
gift_cards,als,quota_mmr,200,120,10,0.625,0.6117530999999872,0.0004852484472049,0.3119338999986212,0.0100806451612903,0.314891300000454,0.0023674242424242,0.3118593999988661,0.390625,0.3992870999991282,0.625485248447205,0.0020153653470185,0.0599961581131281,0.984272021649614,0.145,0.2565,0.9863945578231292,0.2315510204081632,0.865,2,0.3,1.0,200.0,user history in a small catalogue,0.6,2,200,ok,,,147,456,0.037265783506385,True,1.9,0.0034393116758789
software,popularity,none,200,200,10,9.92378532867577e-05,0.3027204999998503,0.0,0.0,0.0104166666666666,0.3172618999997212,0.0060096153846153,0.3115440000001399,0.0,0.0,9.92378532867577e-05,8.213141025641025e-05,0.0048249122993515,1.0,0.015,1.5,0.0192572214580467,0.9852654745529572,0.325,2,0.3,1.0,,,,2,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,popularity,quota_mmr,200,200,10,0.0001006441223832,0.2987415999996301,0.0089285714285714,0.3195362999995268,0.0107758620689655,0.3075520000002143,0.0058962264150943,0.3140828999985388,0.46875,0.4719081000002916,0.0090292155509546,0.0024271104424202,0.0019342640361727,0.8914158405446564,0.005,1.0,0.0316368638239339,0.984433287482806,0.325,2,0.3,1.0,,,,2,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0837061869646235
software,itemknn,none,200,200,10,0.0223214285714285,0.3029862999992474,0.0,0.0,0.0111607142857142,0.314364600000772,0.0067934782608695,0.3247510000001057,0.0,0.0,0.0223214285714285,8.977096273291925e-05,0.0773041868300205,1.0,0.155,0.951,0.5777166437414031,0.7323177441540578,0.535,2,0.3,1.0,,,,2,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,itemknn,quota_mmr,200,200,10,0.0223214285714285,0.3010677000002033,0.0089285714285714,0.3167163999987679,0.0125,0.3093032999986462,0.0071022727272727,0.3097509999988688,0.625,0.6259941999996954,0.03125,0.0032230113636363,0.0677825186038663,0.9075927418488364,0.12,0.2689999999999999,0.7730398899587345,0.5698775790921595,0.535,2,0.3,1.0,,,,2,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0059723421812485
software,als,none,200,200,10,2.59375,2.5852240000003803,0.0,0.0,0.0111607142857142,0.3147289000007731,0.0067934782608695,0.312453500000629,0.0,0.0,2.59375,8.977096273291925e-05,0.0847924342144883,1.0,0.155,0.6345000000000001,0.797799174690509,0.5299009628610729,0.465,2,0.3,1.0,,,,2,200,ok,,,727,1779,0.0077884040691763,True,1.9,
software,als,quota_mmr,200,200,10,2.578125,2.6024211999992986,0.0094696969696969,0.3022436999999627,0.0111607142857142,0.3197091000001819,0.0067934782608695,0.3094762000000628,0.671875,0.6723701000009896,2.587594696969697,0.0034491459627329,0.0759666295725967,0.970112063416174,0.125,0.2675,0.8762035763411279,0.4515680880330124,0.465,2,0.3,1.0,,,,2,200,ok,,,727,1779,0.0077884040691763,True,1.9,0.0042008989703723
ml100k,popularity,none,200,200,10,0.0001536381514257,0.3116124999996827,0.0,0.0,0.0107758620689655,0.3206554999997024,0.009765625,0.3065783999991254,0.0,0.0,0.0001536381514257,0.0001027074353448,0.065523955616762,1.0,0.105,1.1845,0.0555967383246849,0.9817709414381024,0.515,2,0.3,1.0,,,,2,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,popularity,quota_mmr,200,200,10,0.0001530362389813,0.3099536999998236,0.09375,0.3766143000011652,0.0111607142857142,0.3206537000005482,0.009765625,0.3059582000005321,0.5,0.5099288000001252,0.0939030362389813,0.0026046316964285,0.0724111841908188,0.91276953537174,0.125,0.2504999999999999,0.0578206078576723,0.9834418087472202,0.515,2,0.3,1.0,,,,2,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.3577946435369597
ml100k,itemknn,none,200,200,10,0.1875,0.3856102999998256,0.0,0.0,0.0260416666666666,0.3142300999988947,0.009765625,0.3006079000006139,0.0,0.0,0.1875,0.0001790364583333,0.044833651844888,1.0,0.1,1.1585,0.0941438102297998,0.9594002965159376,0.675,2,0.3,1.0,,,,2,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,itemknn,quota_mmr,200,200,10,0.1953125,0.3906888999990769,0.09375,0.3709608999997726,0.0252403846153846,0.3387261999996553,0.0094696969696969,0.31924699999945,0.53125,0.5258785000005446,0.2890625,0.0028298004079254,0.05286461796735,0.9130152151378188,0.12,0.2515,0.1052631578947368,0.9571719792438844,0.675,2,0.3,1.0,,,,2,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.3931850457599202
ml100k,als,none,200,200,10,3.40625,3.455521699999736,0.0,0.0,0.0130208333333333,0.309603399999105,0.009765625,0.3100052000008872,0.0,0.0,3.40625,0.0001139322916666,0.0525673064972207,1.0,0.115,0.8280000000000001,0.4114158636026686,0.7842920681986657,0.72,2,0.3,1.0,,,,2,200,ok,,,1349,943,0.0773079623019132,True,1.9,
ml100k,als,quota_mmr,200,200,10,3.40625,3.426332700000785,0.09375,0.3701718000011169,0.0130208333333333,0.314770299999509,0.009765625,0.3136885000003531,0.609375,0.6196220999991056,3.5,0.0031608072916666,0.0467896068356905,0.9645769039798254,0.1,0.25,0.4343958487768717,0.7650874722016309,0.72,2,0.3,1.0,,,,2,200,ok,,,1349,943,0.0773079623019132,True,1.9,0.1654292378094277
