dataset,family,reranker,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,repeat,n_candidates_requested,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity,note.time_bounded_reranker
ml100k,itemknn,qubo_feasible,100,100,10,0.1875,0.3856357000040589,0.09375,0.366321199995582,0.0130208333333333,0.3098472999990918,0.0041666666666666,0.312967199999548,30.03125,30.03972999999678,0.28125,0.3004843749999999,0.0611142354124966,0.7803845483509704,0.13,0.1999999999999999,0.1460340993328391,0.930936990363232,0.46,1,0.3,1.0,1,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.3009158858702569,
ml100k,itemknn,qubo_tabu,100,100,10,0.1953125,0.386822000000393,0.08984375,0.3629093999988981,0.0130208333333333,0.3112712999936775,0.0041118421052631,0.307156799994118,24.25,24.255920700001298,0.28515625,0.2426713267543859,0.0660677453505191,0.8135785650218632,0.14,0.1999999999999999,0.1297257227575982,0.9394914751667902,0.46,1,0.3,1.0,1,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.3063714267526462,True
ml100k,als,none,100,100,10,6.125,4.787878800001636,0.0,0.0,0.0066489361702127,0.3046714000010979,0.0041118421052631,0.3122713999982807,0.0,0.0,6.125,0.0001076077827547,0.0638315481905817,1.0,0.13,0.8470000000000002,0.3224610822831727,0.8064581171237954,0.56,1,0.3,1.0,1,100,ok,,,1349,943,0.0773079623019132,True,10.0,,
ml100k,als,greedy_topk,100,100,10,5.453125,4.775506400001177,0.08984375,0.3574915999997756,0.0066489361702127,0.3020011999979033,0.0042808219178082,0.3122583000003942,0.0183823529411764,0.3224484000020311,5.54296875,0.0002931211102919,0.0638315481905817,1.0,0.13,0.8470000000000002,0.3224610822831727,0.8064581171237954,0.56,1,0.3,1.0,1,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.2270115722909262,
ml100k,als,mmr,100,100,10,6.296875,4.786744999997609,0.09375,0.3661471999948844,0.0100806451612903,0.2012686000016401,0.0043402777777777,0.3101261000047088,0.1796875,0.3728196000010939,6.390625,0.0019410842293906,0.0642890252660755,0.9940316074115588,0.13,0.7920000000000001,0.3595255744996293,0.7704818383988139,0.56,1,0.3,1.0,1,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.1831136197529837,
ml100k,als,quota_mmr,100,100,10,5.65625,4.769383500002732,0.0859375,0.3559901999979047,0.0078125,0.2678013000040664,0.0041118421052631,0.3135181000034208,0.1354166666666666,0.4185993999999482,5.7421875,0.0014734100877192,0.0678406372491365,0.9666409003394464,0.14,0.256,0.3365455893254262,0.7967205337286879,0.56,1,0.3,1.0,1,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.1694029996961683,
ml100k,als,balanced_quota,100,100,10,5.96875,4.818552400000044,0.09375,0.369523699999263,0.0110887096774193,0.2018492000061087,0.0041666666666666,0.308103299998038,0.1041666666666666,0.3174732999978005,6.0625,0.0011942204301075,0.0647116118117087,0.9605456898078804,0.13,0.1999999999999999,0.3306152705707932,0.8005322461082283,0.56,1,0.3,1.0,1,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.1667162437895928,
ml100k,als,qubo_feasible,100,100,10,6.203125,4.915449499996612,0.08984375,0.3577432000020053,0.0086805555555555,0.2329685999939101,0.0041666666666666,0.3108767999947304,29.90625,29.87801870000112,6.29296875,0.2991909722222222,0.0560659419162582,0.8933492121233789,0.08,0.1999999999999999,0.3728687916975537,0.7569948109710897,0.56,1,0.3,1.0,1,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.1039890853361198,
ml100k,als,qubo_tabu,100,100,10,5.625,4.789367900004436,0.0859375,0.3565999000056763,0.0063775510204081,0.317758799996227,0.0041666666666666,0.311397899997246,24.125,24.1846652000022,5.7109375,0.2413554421768707,0.0602801978281345,0.9169428256398584,0.09,0.1999999999999999,0.3610081541882876,0.764164566345441,0.56,1,0.3,1.0,1,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.1009430636071982,True
ml100k,popularity,none,100,100,10,0.0001593574706782,0.3066145999982836,0.0,0.0,0.0056818181818181,0.3171145000014803,0.0041666666666666,0.3074209999977029,0.0,0.0,0.0001593574706782,9.848484848484848e-05,0.0382669443645209,1.0,0.08,1.204,0.0474425500370644,0.9811919940696812,0.44,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,,
ml100k,popularity,greedy_topk,100,100,10,0.0001622533748701,0.304545800005144,0.0859375,0.3572469999999157,0.0058962264150943,0.3068435000022873,0.0044014084507042,0.307324499997776,0.0148809523809523,0.3099896000057924,0.0860997533748701,0.0002517858724675,0.0382669443645209,1.0,0.08,1.204,0.0474425500370644,0.9811919940696812,0.44,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.4444646437713618,
ml100k,popularity,mmr,100,100,10,0.0001660467587672,0.3076547000018763,0.08984375,0.3590899000046192,0.0056818181818181,0.3182686000000103,0.0042808219178082,0.3082845999961137,0.171875,0.3538837000014609,0.0900097967587672,0.0018183764009962,0.0390798304772479,0.9982967983629316,0.08,1.132,0.0474425500370644,0.981340252038547,0.44,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.4341079134272769,
ml100k,popularity,quota_mmr,100,100,10,0.000167920472864,0.2976013000006787,0.08984375,0.361379100002523,0.005787037037037,0.311092899995856,0.0041118421052631,0.3153168999997433,0.125,0.3780932000008761,0.090011670472864,0.001348988791423,0.0536274642093911,0.9135861141141158,0.12,0.237,0.0526315789473684,0.9833002223869532,0.44,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.3595535730712172,
ml100k,popularity,balanced_quota,100,100,10,0.0001630151278038,0.2998268000010284,0.08984375,0.3655686000056448,0.0058962264150943,0.3070872000025701,0.0040584415584415,0.3157494999977643,0.1041666666666666,0.3103608999954304,0.0900067651278038,0.001141213346402,0.0502941308760577,0.9107396008442584,0.11,0.1999999999999999,0.0541141586360266,0.9827664936990363,0.44,2,0.3,1.0,2,100,ok,,,1349,943,0.0773079623019132,True,10.0,0.3572647861888496,
