dataset,family,reranker,repeat,n_users,n_candidates,k,cpu_train,wall_train,cpu_rerank_setup,wall_rerank_setup,cpu_retrieve_score,wall_retrieve_score,cpu_retrieve_select,wall_retrieve_select,cpu_rerank,wall_rerank,cpu_once,cpu_per_request,ndcg,ndcg_vs_retrieval,recall,exposure_parity,catalogue_coverage,gini,candidate_hit_rate,note.seed,note.lam,note.mu,note.n_candidates_requested,note.n_candidates_capped_by,status,error,below_quantum,n_items,n_train_users,density,trustworthy,busy_pct_at_start,intra_list_similarity
ml100k,popularity,quota_mmr,3,200,200,10,0.0001635269492412,0.3105662999996639,0.09765625,0.3941729999996823,0.0125,0.3179116999999678,0.0107758620689655,0.3052483999999822,0.515625,0.5570685000002413,0.0978197769492412,0.0026945043103448,0.0539345033737276,0.8886290929783692,0.105,0.258,0.078576723498888,0.9805774647887324,0.48,3,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3326033437774374
ml100k,itemknn,none,3,200,200,10,0.1953125,0.3873868000000584,0.0,0.0,0.02734375,0.3301519999995435,0.009765625,0.3059788999999,0.0,0.0,0.1953125,0.000185546875,0.0501993067495599,1.0,0.105,1.135,0.1015567086730911,0.9565040770941438,0.635,3,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,itemknn,quota_mmr,3,200,200,10,0.1953125,0.3881236999995963,0.09375,0.3665350999999646,0.0260416666666666,0.3279775999999401,0.009765625,0.302443200000198,0.53125,0.5378699000002598,0.2890625,0.0028352864583333,0.0467593097719959,0.8650723270311272,0.095,0.2475,0.1467753891771683,0.9411764269829505,0.635,3,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3378826625880648
ml100k,als,none,3,200,200,10,6.078125,4.82253110000056,0.0,0.0,0.0284090909090909,0.1622041000000535,0.0107758620689655,0.302961200000027,0.0,0.0,6.078125,0.0001959247648902,0.0690852104185324,1.0,0.155,0.8030000000000002,0.4180874722016308,0.7796085989621943,0.63,3,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,als,quota_mmr,3,200,200,10,6.6875,5.512988699999369,0.0859375,0.3601020000005519,0.01953125,0.2083336999994571,0.0100806451612903,0.3082149000001664,0.640625,0.6357498999996096,6.7734375,0.0033511844758064,0.05058386102593,0.9354670555667164,0.1,0.256,0.4988880652335063,0.7163706449221645,0.63,3,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.1186691668967681
ml100k,multvae,none,3,200,200,10,4.03125,1.0266529000000446,0.0,0.0,0.078125,0.0903545999999551,0.0520833333333333,0.0679614000000583,0.0,0.0,4.03125,0.0006510416666666,0.0448168770048439,1.0,0.1,0.973,0.1319495922905856,0.9467383246849518,0.59,3,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,multvae,quota_mmr,3,200,200,10,4.53125,1.141409300000305,0.4375,0.1162081000002217,0.1041666666666666,0.0765811999999641,0.0520833333333333,0.0702751999997417,0.90625,0.6079578999997466,4.96875,0.0053125,0.037421696559416,0.942407657615742,0.07,0.247,0.1823573017049666,0.9352609340252038,0.59,3,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3072025770086701
ml100k,gru4rec,none,3,200,200,10,449.90625,113.3070157000002,0.0,0.0,0.1875,0.0891926999993302,0.0520833333333333,0.0786479999997027,0.0,0.0,449.90625,0.0011979166666666,0.1013516349675369,1.0,0.185,0.9185,0.3202372127501853,0.8432572275759822,0.8,3,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,gru4rec,quota_mmr,3,200,200,10,436.0625,109.66869909999969,0.5,0.1206372000006013,0.1458333333333333,0.1131494999999631,0.0446428571428571,0.0801611999995657,0.96875,0.6413528000002771,436.5625,0.0057961309523809,0.0859194821531234,0.8967878297690991,0.14,0.2625,0.4143810229799852,0.7815448480355819,0.8,3,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.1490010949623088
luxury_beauty,popularity,none,3,200,200,10,0.0001310822147651,0.3012275000000954,0.0,0.0,0.0107758620689655,0.3226424999993469,0.0091911764705882,0.3023689000001468,0.0,0.0,0.0001310822147651,9.983519269776876e-05,0.005,1.0,0.005,0.0,0.0131868131868131,0.9918271062271062,0.3,3,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,
luxury_beauty,popularity,quota_mmr,3,200,200,10,0.0001304801670146,0.2984348999998474,0.03125,0.3235440999997081,0.0111607142857142,0.309206500000073,0.0089285714285714,0.3052284000004874,0.84375,0.8464529000002585,0.0313804801670146,0.0043191964285714,0.0088685280723454,0.8244322260971867,0.015,0.0,0.0117216117216117,0.992438827838828,0.3,3,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,0.0049051918944775
luxury_beauty,itemknn,none,3,200,200,10,0.071875,0.353834900000038,0.0,0.0,0.0125,0.3186394000003929,0.0107758620689655,0.3047098000006372,0.0,0.0,0.071875,0.0001163793103448,0.2237167823975346,1.0,0.305,1.0003333333333333,0.3223443223443223,0.8846168498168498,0.53,3,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,
luxury_beauty,itemknn,quota_mmr,3,200,200,10,0.06875,0.3542928000006213,0.0328125,0.328714399999626,0.0130208333333333,0.3082720000002155,0.0104166666666666,0.3143927999999505,0.609375,0.6092743999997765,0.1015625,0.0031640625,0.2050329494623619,0.8594504355579901,0.255,0.2676666666666666,0.4989010989010989,0.7492945054945055,0.53,3,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,0.0097306425547513
luxury_beauty,als,none,3,200,200,10,5.390625,5.450129800000468,0.0,0.0,0.01953125,0.1948850000007951,0.0094696969696969,0.3139281000003393,0.0,0.0,5.390625,0.0001450047348484,0.204027657141336,1.0,0.265,0.7515000000000001,0.5494505494505495,0.6917992673992674,0.48,3,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,
luxury_beauty,als,quota_mmr,3,200,200,10,5.59375,5.451939499999753,0.0328125,0.3250787999995737,0.01953125,0.2005994999999529,0.009765625,0.312796299999718,0.671875,0.6764562999996997,5.6265625,0.003505859375,0.2028394392912556,0.9585774685266396,0.26,0.2664999999999999,0.6344322344322344,0.6244351648351648,0.48,3,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,0.0069456925916299
digital_music,popularity,none,3,200,200,10,0.0003279118572927,0.3039920999999594,0.0,0.0,0.0148809523809523,0.3189660999996704,0.0520833333333333,0.3149773000004643,0.0,0.0,0.0003279118572927,0.0003348214285714,0.0136585327686868,1.0,0.02,0.0,0.0011537096201632,0.99910418885339,0.045,3,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,
digital_music,popularity,quota_mmr,3,200,200,10,0.000328947368421,0.2990540000000692,0.1354166666666666,0.4096704000003228,0.0148809523809523,0.3223975999999311,0.0520833333333333,0.3136894999997821,1.125,1.1375748000000383,0.1357456140350877,0.0059598214285714,0.0137307071742956,0.995146333400962,0.02,0.0,0.0011537096201632,0.9991049875754348,0.045,3,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,0.0169878030042957
digital_music,itemknn,none,3,200,200,10,0.328125,0.3338793000002624,0.0,0.0,0.0260416666666666,0.3079595999997764,0.0520833333333333,0.3188807999995333,0.0,0.0,0.328125,0.000390625,0.0682893656470079,1.0,0.1,1.2085,0.0981540646077387,0.9389243876464324,0.275,3,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,
digital_music,itemknn,quota_mmr,3,200,200,10,0.328125,0.3347208000004684,0.1458333333333333,0.4364544999998543,0.0260416666666666,0.3068581000006816,0.0520833333333333,0.3192161000006308,0.625,0.6162027000000307,0.4739583333333333,0.003515625,0.0655620702624569,0.8405257720811395,0.09,0.2649999999999999,0.1350727724529641,0.8926135960241391,0.275,3,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,0.009111316574516
digital_music,als,none,3,200,200,10,30.53125,30.35813779999989,0.0,0.0,0.0598958333333333,0.1359186999998201,0.0520833333333333,0.3219239000000016,0.0,0.0,30.53125,0.0005598958333333,0.0376178221823717,1.0,0.075,1.3736666666666668,0.0771210507632232,0.9546543308484204,0.3,3,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,
digital_music,als,quota_mmr,3,200,200,10,30.390625,30.210769100000107,0.140625,0.41814340000019,0.0546875,0.1323883999993995,0.0546875,0.3307896000005712,0.5625,0.5531139999993684,30.53125,0.003359375,0.0379593546320329,0.8380577672738164,0.08,0.2798333333333332,0.1215832445864394,0.9102244408945688,0.3,3,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,0.0049324207235206
gift_cards,popularity,none,4,200,117,10,8.308960382876894e-05,0.307744000000639,0.0,0.0,0.0104166666666666,0.3138390999993135,0.0022007042253521,0.3117605000006733,0.0,0.0,8.308960382876894e-05,6.308685446009389e-05,0.080306569750593,1.0,0.155,1.5,0.1564625850340136,0.9190068027210884,0.885,4,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,
gift_cards,popularity,quota_mmr,4,200,117,10,8.409580193756728e-05,0.3018854000001738,0.0004936808846761,0.3123166999994282,0.0100806451612903,0.3206725000000006,0.0022163120567375,0.3052269999998316,0.3046875,0.6195697000002838,0.0005777766866137,0.0015849222860901,0.0587523782417816,0.6353158911155327,0.09,0.2999999999999999,0.3741496598639456,0.8964149659863946,0.885,4,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,0.0082635606646698
gift_cards,itemknn,none,4,200,117,10,0.001929012345679,0.3063218999996024,0.0,0.0,0.0104166666666666,0.3136971999992965,0.0023674242424242,0.3122963000005256,0.0,0.0,0.001929012345679,6.392045454545454e-05,0.1982389202067833,1.0,0.395,1.3635000000000002,0.4965986394557823,0.8143673469387755,0.95,4,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,
gift_cards,itemknn,quota_mmr,4,200,117,10,0.001905487804878,0.3111591000006228,0.0004944620253164,0.3107401999996,0.0104166666666666,0.3176910000001953,0.0023496240601503,0.3080532000003586,0.359375,0.3628930000004402,0.0023999498301945,0.001860706453634,0.1389079690062522,0.7132654102262372,0.24,0.2629999999999999,0.9931972789115646,0.3918231292517006,0.95,4,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,0.0105651552003155
gift_cards,als,none,4,200,117,10,0.65625,0.6610002999996141,0.0,0.0,0.0111607142857142,0.3088522999996712,0.0026041666666666,0.3039183000000776,0.0,0.0,0.65625,6.882440476190476e-05,0.0655830464095141,1.0,0.145,0.4855,0.9931972789115646,0.2448843537414965,0.825,4,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,
gift_cards,als,quota_mmr,4,200,117,10,0.65625,0.6579197999999451,0.0005287648054145,0.309006400000726,0.011574074074074,0.3154119000000719,0.0023854961832061,0.3096396999999342,0.421875,0.4209340000006705,0.6567787648054145,0.0021791728512864,0.0639499561500191,0.9777952346106022,0.14,0.2595,0.9863945578231292,0.258108843537415,0.825,4,0.3,1.0,200.0,user history in a small catalogue,ok,,,147,456,0.037265783506385,True,13.3,0.0027916426912854
software,popularity,none,4,200,200,10,0.0001030333003626,0.2994402000003902,0.0,0.0,0.0104166666666666,0.322855399999753,0.0066489361702127,0.3030893000004653,0.0,0.0,0.0001030333003626,8.532801418439717e-05,0.0052926243556414,1.0,0.015,1.0,0.0206327372764786,0.9853191196698762,0.27,4,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,
software,popularity,quota_mmr,4,200,200,10,0.0001076472614536,0.3116518000006181,0.0086805555555555,0.3203760000005786,0.0120192307692307,0.3052239999997255,0.0060096153846153,0.315657099999953,0.5,0.5047148999992714,0.0087882028170092,0.0025901442307692,0.0086051228777666,0.592483177643666,0.02,0.0,0.0343878954607978,0.9846024759284732,0.27,4,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,0.0035344270058234
software,itemknn,none,4,200,200,10,0.0234375,0.3254598999992595,0.0,0.0,0.0120192307692307,0.3166084999993472,0.0074404761904761,0.310213499999918,0.0,0.0,0.0234375,9.72985347985348e-05,0.0737047523942014,1.0,0.145,0.924,0.5419532324621733,0.7569752407152682,0.575,4,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,
software,itemknn,quota_mmr,4,200,200,10,0.021875,0.345663400000376,0.0091911764705882,0.3275640000001658,0.0125,0.3098375999998097,0.0069444444444444,0.313379299999724,0.609375,0.6201215000000957,0.0310661764705882,0.0031440972222222,0.066609161595668,0.8930549057088499,0.12,0.2725,0.7854195323246217,0.5659257221458047,0.575,4,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,0.0056962516805779
software,als,none,4,200,200,10,2.6875,2.712558299999728,0.0,0.0,0.0125,0.3023229000000356,0.0069444444444444,0.3097089000002597,0.0,0.0,2.6875,9.722222222222224e-05,0.0748934424827042,1.0,0.16,0.6505000000000001,0.8074277854195323,0.5292861072902338,0.525,4,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,
software,als,quota_mmr,4,200,200,10,2.796875,2.698686600000656,0.0091911764705882,0.2991480000000592,0.011574074074074,0.3124821999999767,0.0067934782608695,0.3149510000002919,0.671875,0.6767454000000726,2.8060661764705883,0.0034512127616747,0.0599602257213103,0.9596949259885388,0.125,0.2565,0.874828060522696,0.4568088033012379,0.525,4,0.3,1.0,,,ok,,,727,1779,0.0077884040691763,True,13.3,0.0037623418521322
ml100k,popularity,none,4,200,200,10,0.0001596016343207,0.3046383999999307,0.0,0.0,0.0111607142857142,0.3201552000000447,0.0100806451612903,0.3121848999999201,0.0,0.0,0.0001596016343207,0.000106206797235,0.0534114253795015,1.0,0.105,1.1920000000000002,0.0489251297257227,0.9825426241660488,0.44,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,popularity,quota_mmr,4,200,200,10,0.0001636982713462,0.301690299999791,0.0859375,0.3573775000004389,0.0120192307692307,0.300379299999804,0.0094696969696969,0.3110592000002725,0.5,0.502050699999927,0.0861011982713462,0.0026074446386946,0.0496139045539136,0.889508705089554,0.09,0.2555,0.0719051148999258,0.9812535211267606,0.44,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3357922768689322
ml100k,itemknn,none,4,200,200,10,0.1953125,0.3861061999996309,0.0,0.0,0.0260416666666666,0.3098170000002938,0.0091911764705882,0.3174295999997412,0.0,0.0,0.1953125,0.0001761642156862,0.0540864905941787,1.0,0.09,1.122,0.0919199406968124,0.9603973313565604,0.575,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,itemknn,quota_mmr,4,200,200,10,0.1953125,0.383227700000134,0.0859375,0.3549382999999579,0.0260416666666666,0.308296700000028,0.0094696969696969,0.3031639999999242,0.53125,0.5306363999998212,0.28125,0.0028338068181818,0.0442875729807937,0.882177136386196,0.075,0.2425,0.1378799110452186,0.945819866567828,0.575,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3528994952941419
ml100k,als,none,4,200,200,10,5.78125,4.841594399999849,0.0,0.0,0.0125,0.3155014000003575,0.0100806451612903,0.3178729999999632,0.0,0.0,5.78125,0.0001129032258064,0.0685136534080465,1.0,0.155,0.8435000000000001,0.4180874722016308,0.779991104521868,0.675,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,als,quota_mmr,4,200,200,10,5.671875,4.929248000000371,0.09765625,0.3879677000004449,0.0164473684210526,0.2465601999992941,0.009765625,0.3148952999999892,0.625,0.6230963999996675,5.76953125,0.0032560649671052,0.0444156206109275,0.9378864674040815,0.085,0.255,0.5063009636767977,0.7131134173461824,0.675,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.1216351961738935
ml100k,multvae,none,4,200,200,10,3.65625,0.9297135999995588,0.0,0.0,0.078125,0.0671093999999357,0.0390625,0.0810068999999202,0.0,0.0,3.65625,0.0005859375,0.0580892845878525,1.0,0.11,0.963,0.1408450704225352,0.9475218680504076,0.565,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,multvae,quota_mmr,4,200,200,10,3.6875,0.91587729999992,0.4375,0.1142040000004271,0.0625,0.0813775000005989,0.0390625,0.0773658999996769,0.890625,0.5667752999997901,4.125,0.0049609375,0.0604107322261396,0.943502140194776,0.12,0.2515,0.1749444032616753,0.9347598220904374,0.565,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.3091981429649288
ml100k,gru4rec,none,4,200,200,10,437.359375,109.79404629999954,0.0,0.0,0.1875,0.0963152000003901,0.0520833333333333,0.0692896000000473,0.0,0.0,437.359375,0.0011979166666666,0.0792578088965771,1.0,0.165,0.913,0.3335804299481097,0.8280770941438103,0.79,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,
ml100k,gru4rec,quota_mmr,4,200,200,10,441.140625,110.76493500000016,0.5,0.1262354000000414,0.15625,0.0839640000003782,0.0520833333333333,0.0780309999991004,0.984375,0.657609500000035,441.640625,0.0059635416666666,0.0552715129883927,0.8965278537768786,0.095,0.2604999999999999,0.4440326167531505,0.7569243884358784,0.79,4,0.3,1.0,,,ok,,,1349,943,0.0773079623019132,True,13.3,0.147850220452585
luxury_beauty,popularity,none,4,200,200,10,0.0001277596075224,0.3071117999998023,0.0,0.0,0.0107758620689655,0.3201694999997926,0.0091911764705882,0.3115655999999944,0.0,0.0,0.0001277596075224,9.983519269776876e-05,0.0021533827903669,1.0,0.005,0.0,0.0124542124542124,0.9917076923076924,0.26,4,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,
luxury_beauty,popularity,quota_mmr,4,200,200,10,0.0001257545271629,0.3102890999998635,0.03125,0.3321884999995745,0.0107758620689655,0.3277748000000429,0.0086805555555555,0.3139455999998972,0.84375,0.84886060000008,0.0313757545271629,0.0043160320881226,0.0098801164924467,0.8269828017545808,0.025,0.0,0.0131868131868131,0.9924161172161172,0.26,4,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,0.0049254203975567
luxury_beauty,itemknn,none,4,200,200,10,0.075,0.3626808999997593,0.0,0.0,0.0130208333333333,0.3182776000003287,0.0120192307692307,0.3058191999998598,0.0,0.0,0.075,0.0001252003205128,0.2070989027354444,1.0,0.265,0.9891666666666667,0.3084249084249084,0.8796908424908425,0.44,4,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,
luxury_beauty,itemknn,quota_mmr,4,200,200,10,0.071875,0.3703112000002875,0.0328125,0.3246405999998387,0.0135869565217391,0.3032583999993221,0.0111607142857142,0.3114876999998159,0.640625,0.6410036000006585,0.1046874999999999,0.0033268633540372,0.2028324178590654,0.8529013030651029,0.25,0.2643333333333333,0.4813186813186813,0.7537611721611721,0.44,4,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,0.0097816551724347
luxury_beauty,als,none,4,200,200,10,5.578125,5.518129699999918,0.0,0.0,0.0125,0.3082814999997936,0.0094696969696969,0.3122917000000598,0.0,0.0,5.578125,0.0001098484848484,0.1802365735521585,1.0,0.22,0.772,0.5186813186813187,0.7170139194139195,0.445,4,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,
luxury_beauty,als,quota_mmr,4,200,200,10,5.546875,5.529373099999248,0.03125,0.3193676000000778,0.0256696428571428,0.1724087000002327,0.009765625,0.3050446000006559,0.65625,0.6590252000005421,5.578125,0.0034584263392857,0.1804619760583998,0.951599508955244,0.22,0.2734999999999999,0.6021978021978022,0.6477831501831501,0.445,4,0.3,1.0,,,ok,,,1365,3589,0.0048703966229739,True,13.3,0.0072376032671984
digital_music,popularity,none,4,200,200,10,0.0003205128205128,0.3010925999997198,0.0,0.0,0.0148809523809523,0.3132065999998303,0.0513392857142857,0.3761810000005425,0.0,0.0,0.0003205128205128,0.0003311011904761,0.008755734160431,1.0,0.02,0.0,0.0011537096201632,0.999102946396876,0.065,4,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,
digital_music,popularity,quota_mmr,4,200,200,10,0.000317581300813,0.3055117999992944,0.140625,0.4218234999998458,0.0148809523809523,0.3163856999999552,0.0520833333333333,0.3111483000002408,1.15625,1.1689822999996975,0.140942581300813,0.0061160714285714,0.008755734160431,0.995116408887402,0.02,0.0,0.0011537096201632,0.9991040113596024,0.065,4,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,0.0169359437378832
digital_music,itemknn,none,4,200,200,10,0.3125,0.3317164000000048,0.0,0.0,0.0252403846153846,0.3266882999996596,0.0520833333333333,0.3211883000003581,0.0,0.0,0.3125,0.0003866185897435,0.0429563071026482,1.0,0.065,1.2005,0.09806531771388,0.9393477103301384,0.25,4,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,
digital_music,itemknn,quota_mmr,4,200,200,10,0.328125,0.3318459000001894,0.140625,0.4210858000005828,0.0260416666666666,0.3182757999993555,0.0572916666666666,0.3438735999998243,0.640625,0.62869370000044,0.46875,0.0036197916666666,0.0442909288994431,0.832500154916803,0.07,0.2654999999999999,0.1307241746538871,0.8992015441959531,0.25,4,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,0.0096213007657277
digital_music,als,none,4,200,200,10,30.484375,30.429191000000174,0.0,0.0,0.078125,0.0876385999999911,0.0546875,0.3221745999999257,0.0,0.0,30.484375,0.0006640625,0.0378973738409622,1.0,0.05,1.3483333333333334,0.079694710685126,0.9523490415335464,0.285,4,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,
digital_music,als,quota_mmr,4,200,200,10,30.640625,30.298823000000084,0.1354166666666666,0.4157258000004731,0.078125,0.0872708000006241,0.0520833333333333,0.3176585999999588,0.5625,0.5710736999999426,30.776041666666668,0.0034635416666666,0.0461558795090958,0.84633552289521,0.075,0.2761666666666666,0.1247781327653532,0.905788338658147,0.285,4,0.3,1.0,,,ok,,,11268,16252,0.0006986333284143,True,13.3,0.0053923238527362
